y4_hhid,children_education___output___tanzania_2014,crop_sales___output___tanzania_2014,expenditure___output___tanzania_2014,has_medical___output___tanzania_2014,no_food_def___output___tanzania_2014,HH_shock___tanzania_2014,receive_assistance___policy___tanzania_2014,amt_assist_rec___policy___tanzania_2014,crop_diverse___policy___tanzania_2014,has_borrowed___policy___tanzania_2014,illness_hh_member___policy___tanzania_2014,has_hire_work___ethiopia___tanzania_2014,number_oxen_own___policy___tanzania_2014,number_of_plough___policy___tanzania_2014,owns_certificate___policy___tanzania_2014,post_damage___policy___tanzania_2014,quant_che_fert___policy___tanzania_2014,quant_pest___policy___tanzania_2014,soil_long___policy___tanzania_2014,soil_short___policy___tanzania_2014,uses_cred___policy___tanzania_2014,uses_irr___policy___tanzania_2014,atten_school___policy___tanzania_2014,dist_road___policy___tanzania_2014,dist_market___policy___tanzania_2014,has_work_fem___policy___tanzania_2014,household_h_age___tanzania_2014,HH_divorce___tanzania_2014,HH_male___tanzania_2014,HH_head_mono___tanzania_2014,HH_head_poly___tanzania_2014,HH_seperated___tanzania_2014,HH_widow___tanzania_2014,HH_nevermar___tanzania_2014,household_size___tanzania_2014,land_surface___tanzania_2014,literacy___tanzania_2014,has_bank_account___policy___tanzania_2014,has_savings___policy___tanzania_2014
5984,0.4,,4097816.25,0,1,1,0,,1,,0,1,47,2,0,0,350,40,2,,,,1,0,12.66667,1,56,0,1,1,0,0,0,0,5,5.07,0,0,0
5985,0.375,1000,6909972.5,0.125,1,1,0,,5,,2,0,27,2,0,,50,30,2,,,,0.875,1.2,13.2,1,36,0,1,1,0,0,0,0,8,2.98,0,0,0
5997,,,3575841.25,0,1,0,0,,0,,0,0,,2,0,0,0,0,1,,,,0.6666667,8.5,9.5,1,23,0,1,1,0,0,0,0,3,0,0,0,1
5998,,80,2675869.75,0,0,1,0,,1,,1,0,,2,0,,0,0,2,,,,1,0.8,1,,54,0,1,1,0,0,0,0,1,0.43,0,0,
5999,,200,1091632,0,1,0,0,,1,,1,1,,2,0,,0,0,2,,,,0,6,7,1,65,0,0,0,0,0,1,0,1,0.47,0,0,
6000,,200,959014.25,0,1,1,0,,1,,0,1,,2,0,,0,0,2,,,,0,6,6.5,1,60,0,0,0,0,0,1,0,1,0.21,0,0,0
6001,0.6666667,,1225559.625,0,0,1,0,,1,,2,0,,2,0,,0,450,1,,,,0.6666667,0,1.5,1,42,0,0,0,0,0,1,0,3,0.11,0,0,
6002,,,4117716.5,0,1,1,0,,5,,0,0,,2,0,0,0,300,2.66667,,,,1,4.666667,6.333333,1,51,0,1,0,0,0,1,0,4,1.15,0,0,0
6003,0.5,140,1249889,0.5,0,1,0,,2,,2,1,,2,0,0,23,9,1,,,,0.5,2,81.5,1,52,0,0,0,0,0,1,0,2,0.67,0,0,
6004,,,1245045.125,0,0,1,0,,,,1,,,,,,,,,,,,0,,,0,35,0,1,0,0,0,0,1,1,0,0,0,
6016,,,5853788,0,1,0,0,,,,0,,,,,,,,,,,,1,,,1,37,0,1,1,0,0,0,0,3,0,0,1,1
6017,,,3238777.75,0,0,1,0,,,,1,,,,,,,,,,,,1,,,,25,0,1,0,0,0,0,1,1,0,0,0,0
6018,0.5,,4058372.25,0,0,1,0,,0,2,1,1,,2,,,50,0,2,,1,,0.8333333,5,7,1,43,0,1,0,0,0,0,0,6,0,0,0,0
6019,,,2150355.5,0,1,1,0,,,,1,,,,,,,,,,,,0.3333333,,,1,26,0,1,1,0,0,0,0,3,0,0,0,
6020,0.25,,3527762.25,0,0,1,0,,,,1,,,,,,,,,,,,0.75,,,,32,0,1,0,0,0,0,0,4,0,0,0,
6021,0.25,,2595418.25,0,1,0,0,,0,,1,1,,2,0,,50,0,1,,,,0.75,6,6,1,35,0,1,0,0,0,0,0,4,0,0,0,1
6022,,,2206512.5,0,1,1,0,,,,0,,,,,,,,,,,,0.6666667,,,1,50,0,0,0,0,0,1,0,3,0,0,0,
6023,0.25,,3335431.5,0,1,1,0,,,,1,,,,,,,,,,,,0.75,,,1,29,0,1,1,0,0,0,0,4,0,0,0,0
6035,,400,861382.875,0,0,1,0,,0,,0,0,,2,0,0,0,0,2,,,,1,0,1,,78,0,1,0,0,0,1,0,1,0,0,0,
6036,,420,2464048.75,0,1,1,0,,0,,1,0,5,2,0,,50,0,2,,,,1,1,27,1,30,0,1,1,0,0,0,0,2,0,0,1,0
6037,,300,1426808.75,0,1,1,0,,2,,0,0,,2,0,,0,0,2,,,,0.5,9,10,1,61,0,1,0,1,0,0,0,2,0.84,0,0,
6038,0.5,200,800759.5,0,1,1,0,,1,,0,1,,2,0,,0,0,2,,,,1,1,2,1,45,0,0,0,0,1,0,0,2,0.84,0,0,0
6039,,252,1777284.75,0,0,1,0,,1,,2,0,,2,0,,50,0,2,,,,0.5,0,1,1,65,0,0,0,0,0,1,0,2,0.83,0,0,0
6040,0.5,6200,1754866.25,0,1,1,0,,2,,2,1,12,2,0,,0,0,2,,,,0.75,0,3,0,80,0,1,0,1,0,0,0,4,8.92,0,0,
6041,,300,1126305.125,0,0,1,0,,2,,0,0,,2,0,,0,0,3,,,,0.5,3,8,1,27,0,1,1,0,0,0,0,4,1.24,0,0,
6042,0.2,300,2743767.75,0,1,1,0,,3,,1,1,10,2,0,0,0,0,2,,,,0.8,5.5,25.5,1,55,0,1,1,0,0,0,0,5,11.69,0,0,0
6054,0.6666667,,2582302.75,0,1,1,0,,,,0,,,,,,,,,,,,1,,,1,37,0,0,0,0,1,0,0,3,0,0,0,0
6055,0.4,,1864496.5,0,0,0,0,,,1,1,,,,,,,,,,1,,0.6,,,1,30,0,0,0,0,0,0,1,5,0,0,0,
6056,0.2,,2552817,0,1,1,0,,,,1,,,,,,,,,,,,0.6,,,1,26,0,1,1,0,0,0,0,5,0,0,1,0
6057,,,2189753.5,0,1,1,0,,,,0,,,2,0,,,,2,,,,0.5,0,0,1,39,0,0,0,0,0,1,0,2,0,0,1,0
6058,0.5,,5809080.5,0.1666667,0,1,0,,,,3,,,,,,,,,,,,0.8333333,,,1,34,0,1,1,0,0,0,0,6,0,0,0,1
6059,0.5,,3919214.75,0,1,0,0,,,,1,,,,,,,,,,,,1,,,1,33,0,0,0,0,0,1,0,4,0,0,0,0
6060,,,5401385,0,1,1,0,,,,1,,,,,,,,,,,,0.6666667,,,1,26,0,1,0,0,0,0,0,3,0,0,1,0
6061,,,7677091.5,0.1666667,1,1,0,,,,1,,,,,,,,,,,,0.5,,,1,33,0,1,1,0,0,0,0,6,0,0,1,0
6074,0.4,360,4006394.75,0,0,1,0,,3,,3,1,3,2,0,0,0,0,2,,,,0.8,0,10,1,32,0,1,0,0,0,0,0,5,7.78,0,0,
6075,0.1666667,120,2676525.75,0,1,1,0,,4,,2,0,80,2,0,0,0,0,2,,,,0.5,0.2,8,1,57,0,1,0,1,0,0,0,6,1.49,0,0,0
6076,,338,3245192.75,0,1,0,0,,8,,2,1,28,2,0,0,0,0,1,,,,0.5,0,12,1,23,0,1,0,0,0,0,0,4,1.37,0,0,0
6077,0.1666667,420,2102544.5,0,0,1,0,,3,,2,,92,2,0,0,0,0,,,,,0.6666667,0,16,1,34,0,1,1,0,0,0,0,6,8.65,0,0,
6078,0.1428571,260,2518793.75,0,0,1,0,,6,,3,0,21,2,0,0,0,0,2,,,,0.4285714,1,11,1,47,0,1,1,0,0,0,0,7,4.07,0,0,
6079,,,648753.0625,0,0,1,0,,3,,0,1,1,2,0,0,0,0,1,,,,0,0,10,1,78,0,0,0,0,0,1,0,2,1.72,0,0,
6080,,,1731765.625,0,0,1,0,,2,,1,0,4,2,0,0,0,0,2,,,,0.75,0,12,,46,0,1,0,0,0,1,0,4,2.01,0,0,
6081,0.1428571,100,6544674,0,0,1,0,,4,1,1,1,9,2,,0,0,0,1,,1,,0.5714286,0,11,1,67,0,1,1,0,0,0,0,7,4.97,0,0,
6092,0.3333333,,2328840,0.6666667,0,1,0,,2,,2,0,9,2,0,0,0,0,3,,,,1,0,20,1,46,0,0,0,0,1,0,0,3,0.29,0,0,
6093,,,762690.9375,0,1,0,0,,3,1,1,0,,2,0,0,0,0,1,,1,,1,0,7,1,66,0,0,0,0,1,0,0,1,0.08,0,0,
6094,0.1666667,,3944267,0,0,1,0,,5,,1,0,10,2,0,0,0,0,2,,,,1,0,12,1,65,0,0,0,0,0,1,0,6,0.28,0,0,
6095,,,3431345.75,0,0,1,0,,4,,1,1,56,2,0,0,0,0,2,,,,0.5714286,0,23,1,60,0,1,1,0,0,0,0,7,1.16,0,0,0
6096,,,10461878,0,0,1,0,,,1,3,1,6,2,0,0,0,0,2,,1,,0.5,1,35,1,54,0,0,0,0,1,0,0,4,1.79,0,1,0
6097,,224,1769869.25,0,0,1,1,2800,4,,0,1,,2,0,0,0,0,2,,,,0,0,22,1,80,0,0,0,0,0,1,0,2,0.71,0,0,
6098,0.3333333,,2703246.25,0,0,1,0,,4,1,1,0,53,2,0,0,0,0,2.33333,,1,,0.6666667,3.5,6.166667,1,34,0,1,1,0,0,0,0,6,0.15,0,0,
6099,0.5,,2045486.875,0,1,1,0,,4,1,1,0,,2,0,0,0,0,3,,1,,1,1,35,1,58,0,0,0,0,1,0,0,2,0.77,0,1,0
6111,,10,2530448.75,0,1,1,0,,6,,2,0,31,2,0,0,0,0,2,,,,1,0,3,1,63,0,1,1,0,0,0,0,3,1.32,0,0,
6112,0.25,80,4192926.5,0,0,1,0,,9,,2,0,36,2,0,0,0,0,2,,,,0.625,0.4,2.15,1,42,0,1,0,1,0,0,0,8,1.25,0,0,
6113,,,578764.9375,0,1,1,1,8000,0,,0,0,,2,,0,0,0,1,,,,0,0.2,5,,70,0,1,0,0,1,0,0,1,0.99,0,0,
6114,,,1651201.75,0,0,1,0,,3,,2,0,,2,0,0,5,0,2,,,,0.3333333,0,3,1,30,0,1,1,0,0,0,0,3,0.38,0,0,0
6115,,,3420786.25,0,1,1,0,,4,,0,0,5,2,0,0,0,0,3,,,,0.5,0,2,1,60,0,0,1,0,0,0,0,2,3.12,0,0,0
6116,,40,9750490,0.5,0,1,1,20000,9,2,6,0,22,2,0,0,0,0,2.5,,1,,0.6666667,0,2,1,45,0,0,0,0,0,1,0,6,1.58,0,0,0
6117,0.1428571,60,4073233.5,0,0,1,0,,14,1,5,0,10,2,0,0,0,0,2.5,,1,,0.5714286,0,2,1,40,0,1,0,1,0,0,0,7,1.9,0,0,
6118,,40,1606598,0,1,1,0,,6,,2,0,16,2,0,0,0,0,2,,,,1,0.5,4,1,52,0,0,0,0,0,1,0,2,0.87,0,0,
6130,,480,2940058,0,0,1,0,,0,,1,,45,2,,,0,0,,,,,0.5,0,16,1,30,0,1,1,0,0,0,0,4,2.6,0,0,
6131,0.2857143,1750,3256584.5,0,1,1,0,,3,,4,0,84,2,,,0,0,2,,,,0.4285714,8.5,32.5,1,35,0,1,1,0,0,0,0,7,7.22,0,0,
6132,,1008,1725281,0,0,1,0,,4,1,2,1,70,2,,0,0,0,2,,1,,0.4,0,1,1,33,0,1,0,0,0,0,0,5,3.37,0,0,
6133,,774,3516169.75,0,1,1,0,,6,1,0,1,83,2,,,0,0,1.5,,1,,0.5,1.25,4.5,1,27,0,1,1,0,0,0,0,4,0,0,0,
6134,,,2226543.75,0,1,1,0,,1,,2,,5,2,,0,0,0,,2,,,0.6666667,,,1,30,0,1,0,0,0,0,0,3,0,0,0,
6135,,,5738333,0,0,1,0,,1,1,1,0,,2,,,0,0,2,,1,,0.75,0,24,1,43,0,1,0,1,0,0,0,4,0,0,0,0
6136,0.25,,10838648,0,0,1,0,,,,1,,226,,,,,,,,,,1,,,1,42,0,1,0,0,0,0,0,4,0,0,1,0
6137,,5196,6466665.5,0,1,1,0,,6,1,1,1,41,2,0,0,0,0,1.5,,1,,0.25,1.5,4.5,1,38,0,1,0,1,0,0,0,12,57.6,0,0,
6149,,,3111048.5,0,1,1,0,,4,,0,1,,2,0,0,0,0,1,,,,1,0.5,1,,57,0,1,0,0,0,0,1,3,1.28,0,0,
6150,,,2552414.5,0,0,1,0,,5,,0,1,,2,0,0,0,4,2,,,,0.5,0.1,3,1,79,0,0,0,1,0,0,0,2,0.85,0,0,
6151,0.3333333,,2567867.5,0,1,1,0,,6,,0,0,,2,,0,0,0,2,,,,1,0,2.75,1,67,0,0,0,0,0,1,0,3,1.26,0,0,0
6152,0.375,300,8836570,0,1,1,0,,15,,3,0,4,2,0,0,0,0,1.83333,,,,1,0.2166667,1.916667,1,72,0,1,1,0,0,0,0,8,4.25,0,1,1
6153,0.1666667,612,6154033.5,0,1,1,0,,8,1,1,1,14,2,0,0,0,0,2.33333,,1,,1,0.5,3,1,41,0,1,1,0,0,0,0,6,1.86,0,0,0
6154,,,4836942,0,1,1,0,,4,,1,0,9,2,0,0,0,0,2,,,,1,0,1,1,29,0,1,1,0,0,0,0,2,0.14,0,0,0
6155,0.4,,4879487,0,1,1,0,,4,,1,0,31,2,0,0,0,0,2,,,,1,0,4.333333,1,59,0,1,1,0,0,0,0,5,0.62,0,1,1
6156,0.2857143,,3726840.5,0,1,1,0,,4,,1,0,12,2,0,0,0,0,1.5,,,,0.7142857,0.15,5,1,59,0,0,0,0,0,1,0,7,0.64,0,0,0
6168,,100,3048696.25,0.25,0,1,0,,5,,3,0,,2,,,0,0,2,,,,0.5,2,2,1,32,0,1,1,0,0,0,0,4,0,0,0,0
6169,0.2222222,,2459174.75,0.2222222,0,1,0,,1,,5,0,,2,0,,0,0,1,1,,0,0.6666667,0,1,1,47,0,0,0,0,0,1,0,9,0.09,0,0,0
6170,,,1681969.125,0,1,1,0,,1,,1,0,,2,0,0,0,0,2,,,,0.5,0,2,1,32,0,0,0,0,0,1,0,6,0.43,0,0,
6171,,192,2415288.5,0,1,1,0,,5,1,1,0,,2,0,0,0,0,1,,1,,1,4,6.5,1,50,0,0,0,0,0,1,0,5,1.44,0,1,0
6172,0.0833333,50,4287320,0,1,1,0,,7,,1,0,2,2,0,0,0,0,2,,,,0.75,1,6.5,1,70,0,1,1,0,0,0,0,12,0.13,0,0,1
6173,,20,406057.5,0,0,1,0,,0,,0,0,,2,,0,0,0,2,3,,0,0,2,15,1,23,0,1,1,0,0,0,0,3,0.78,0,0,
6174,,,949757.875,0,0,1,0,,5,,1,0,,2,,,0,0,2,,,,0.25,0.1,3.433333,1,33,0,1,0,0,0,0,0,8,2.29,0,0,
6175,,100,3011726.5,0,0,1,0,,3,1,1,1,16,2,0,0,0,0,2,,1,,0.125,2.75,8.5,1,44,0,1,1,0,0,0,0,8,0.55,0,0,
6187,0.3333333,960,2856447.5,0,1,1,0,,7,,1,1,37,2,0,0,0,0,1.5,,,,0.3333333,1.333333,9.333333,1,30,0,1,0,0,0,0,0,6,8.33,0,0,
6188,0.25,200,1750993,0,0,1,0,,3,,1,0,,2,0,,0,0,1,,,,0.5,1,13,1,60,0,1,1,0,0,0,0,8,2.86,0,0,
6189,,200,770944.0625,0,1,1,0,,8,,0,0,,2,0,0,0,0,1,,,,1,2.666667,14.66667,1,23,0,1,1,0,0,0,0,2,0.32,0,0,
6191,,,2575650.25,0,1,1,0,,2,,5,0,11,2,0,0,0,0,2,,,,0.1428571,1,12,1,46,0,1,1,0,0,0,0,7,2.48,0,0,
6192,,,417084.4688,0,1,0,0,,0,,0,0,,2,0,0,0,0,1,,,,0,0,14,1,90,0,0,0,0,0,1,0,1,0.24,0,0,
6193,,,383200.1563,0,0,1,0,,3,,2,0,,2,0,0,0,0,2,,,,0,0.2,4,1,60,0,0,0,0,0,1,0,4,5.78,0,0,
6194,0.1428571,450,1036445.688,0,1,1,0,,9,,1,0,,2,0,0,0,0,1,,,,0.2857143,1.333333,12.33333,1,32,0,1,0,0,0,0,0,7,1.54,0,0,
6195,,300,623160.875,0,0,1,0,,4,1,1,0,,2,0,0,0,0,2,,1,,0.25,3.333333,14,1,19,0,1,0,0,0,0,0,4,1.58,0,0,
6206,,100,1988335.875,0,0,1,0,,7,,1,1,,2,0,0,0,0,2,,,,0.5,2,2,1,61,0,1,0,1,0,0,0,2,2.62,0,0,
6207,,,1523128,0.5,0,1,0,,1,,1,0,,2,0,,0,0,1,1,,0,0.5,0,0,1,37,1,0,0,0,0,0,0,2,0.4,0,0,
6208,0.2,4800,3700138.75,0.2,1,1,0,,5,,2,1,,2,,0,30,1,1,,,,0.8,1,10,1,38,0,1,1,0,0,0,0,5,22.89,0,0,1
6209,,,1432727,0,1,0,0,,2,,0,0,,2,0,0,0,0,2,,,,0.2,2,2.25,1,38,0,1,0,0,0,0,0,5,0.05,0,0,
6210,,200,2999461.75,0,1,0,0,,7,,1,1,26,2,0,0,0,0,1,,,,1,1,2.5,1,65,0,1,1,0,0,0,0,5,2.52,0,0,
6211,,20,1035313.688,0,0,1,0,,4,,2,0,,2,0,0,0,0,3,,,,0.3333333,1.75,3.75,,59,0,0,0,0,0,1,0,3,0.54,0,0,
6212,0.25,,2340039.5,0.25,0,1,0,,3,,3,0,15,2,0,,0,0,1,,,,0.5,0,1,1,66,0,1,0,1,0,0,0,4,8.62,0,1,
6213,,680,8902061,0,1,1,1,10000,8,,2,1,,2,0,0,0,0,1,,,,1,0,1.033333,1,44,0,1,1,0,0,0,0,3,1.44,0,0,
6225,0.5,,14030084,0,1,1,0,,,,2,,,,,,,,,,,,1,,,1,51,0,1,0,1,0,0,0,4,0,0,1,1
6226,0.25,40,4154391.25,0,1,0,0,,3,,0,0,12,2,,,0,0,1,,,,0.75,2,3,1,27,0,1,1,0,0,0,0,4,0,0,0,1
6227,,,13716119,0.1428571,1,1,0,,1,,3,0,,2,1,0,0,0,2,,,,1,0,1,1,59,0,1,1,0,0,0,0,7,0.34,0,1,0
6228,0.3333333,,4660779,0,0,0,0,,,1,3,,19,,,,,,,,1,,0.6666667,,,0,35,0,1,0,0,0,0,0,6,0,0,0,1
6229,0.3333333,,3947744.25,0.1666667,0,1,0,,,,5,,19,,,,,,,,,,0.8333333,,,0,40,0,1,1,0,0,0,0,6,0,0,0,0
6230,,,4092530.5,0,1,1,0,,,1,1,,,,,,,,,,1,,1,,,,32,0,1,0,0,0,0,1,1,0,0,1,
6231,0.5,,7088049.5,0,1,1,0,,,,4,,,,,,,,,,,,0.75,,,1,42,0,1,1,0,0,0,0,8,0,0,1,1
6232,,,2832512.25,0,0,1,0,,,2,2,,,2,0,,,,2,,1,,0.6666667,0,4,1,23,0,1,0,0,0,0,0,3,0,0,0,1
6244,,788,3074078.5,0,1,1,0,,8,,2,1,62,2,0,0,0,0,1.5,,,,0.5,0.1,0.6,1,33,0,1,1,0,0,0,0,4,1.23,0,0,0
6245,0.3333333,580,5177839,0,1,1,0,,4,,4,0,14,2,0,0,0,0,2,,,,0.8333333,0,12,1,39,0,1,1,0,0,0,0,6,5.03,0,0,0
6246,,788,843006,0,1,1,0,,4,,0,0,50,2,,0,0,0,3,,,,1,0.7,4,,39,0,1,0,0,1,0,0,1,0.81,0,0,0
6247,0.3333333,350,2664208.5,0.1666667,1,1,0,,6,1,3,1,46,2,0,0,0,0,2,,1,,0.6666667,0,8,1,30,0,1,1,0,0,0,0,6,1.46,0,1,
6248,0.3333333,,2371600,0,0,1,0,,5,,2,0,16,2,0,0,0,0,2,,,,0.6666667,0,8,1,42,0,1,0,0,0,0,0,6,3.1,0,0,
6249,,520,1239158.875,0,0,0,0,,2,,0,0,10,2,0,0,0,0,1,,,,0.5,0,8,,37,0,1,0,0,1,0,0,2,1.71,0,0,
6250,,,3272624.5,0.1666667,1,1,0,,3,,2,0,17,2,0,0,0,0,2,,,,0.6666667,0.1,8,0,47,0,1,1,0,0,0,0,6,1.29,0,0,
6251,,933,10033483,0.4,0,1,0,,10,,5,0,49,2,0,0,0,0,2.33333,,,,0.8,0.6666667,11.33333,1,66,0,0,0,0,1,0,0,5,11.89,0,1,0
6263,0.125,,8020897,0,1,1,0,,4,,2,1,19,2,0,0,0,0,2.33333,,,,0.75,1,3,1,46,0,1,1,0,0,0,0,8,3.63,0,1,0
6264,0.3333333,394,4805831.5,0.1666667,0,1,0,,7,1,2,0,12,2,0,0,0,0,2,,1,,0.6666667,0.15,6,1,40,0,1,1,0,0,0,0,6,2.39,0,0,
6265,,40,4192471.75,,1,1,0,,6,,2,1,,2,0,0,0,0,2,,,,0.5,3,4.5,1,30,0,1,0,0,0,0,0,4,1.64,0,0,1
6266,0.1666667,,4768081,0,1,1,0,,3,,0,1,,2,0,0,0,0,1,,,,0.8333333,0,4,1,41,0,1,1,0,0,0,0,6,0.98,0,1,1
6267,,76,1578294.375,0,0,0,0,,2,,1,,,2,0,0,0,0,2,,,,0.6666667,0,2,1,22,0,1,0,0,0,0,0,3,0.29,0,0,
6268,0.4,700,4709075,0.4,0,1,0,,7,1,2,1,23,2,0,0,0,0,2.33333,,1,,0.8,1.833333,3,1,29,0,1,1,0,0,0,0,5,3.73,0,0,0
6269,0.25,40,4672438,0,1,1,0,,5,,0,1,59,2,0,0,0,0,2,,,,0.75,0,1,1,42,0,1,0,0,0,0,0,4,7.79,0,1,1
6270,,20,3447878.25,0,0,1,0,,7,,2,1,10,2,0,0,0,0,3,,,,0.5,2,4.5,1,59,0,1,1,0,0,0,0,4,0.98,0,0,0
6283,,,1775867.375,0,1,1,0,,,,1,0,,2,,0,0,0,2,,,,1,5,5,,80,1,1,0,0,0,0,0,1,0,0,0,
6284,,,13741495,0,1,0,0,,,,2,,,,,,,,,,,,0.8333333,,,0,66,0,1,1,0,0,0,0,6,0,0,1,1
6285,0.5,,2242569,0,1,0,0,,,,3,,,,,,,,,,,,0.5,,,1,70,0,0,0,0,0,1,0,6,0,0,0,
6286,,,3913952,0,1,0,0,,,,0,,,,,,,,,,,,1,,,1,42,0,0,1,0,0,0,0,2,0,0,0,1
6287,,,4560062.5,0.5,1,1,0,,,,1,,,,,,,,,,,,1,,,1,34,0,1,1,0,0,0,0,2,0,0,0,
6288,0.125,,5424413.5,0.125,1,0,0,,,,1,,,,,,,,,,,,0.875,,,1,61,0,0,0,0,0,1,0,8,0,0,0,0
6289,0.25,,3220609.5,0,1,1,0,,,,0,,,,,,,,,,,,1,,,1,50,0,0,0,0,0,1,0,4,0,0,0,
6290,,,67945.07031,0,1,0,0,,,,0,,,,,,,,,,,,1,,,0,75,0,1,0,0,0,1,0,1,0,0,0,
6301,0.2857143,,6025022.5,0,1,1,0,,,,1,,,,,,,,,,,,0.5714286,,,0,85,0,1,0,0,0,1,0,7,0,0,0,
6302,0.1,,7972501,0.05,1,0,0,,,,4,0,,2,0,0,0,0,2,,,,0.7,2,3,1,42,0,1,1,0,0,0,0,20,0,0,0,
6303,0.4,,3576769.75,0,1,0,0,,1,,3,0,,2,,0,5,0,1.5,,,,1,1.6,10,1,65,0,1,1,0,0,0,0,5,0,0,1,0
6304,,,3313243.75,0,1,1,0,,,,2,,,,,,,,,,,,0.5,,,,20,0,1,0,0,0,0,1,4,0,0,0,
6305,0.1666667,,4158722.25,0.1666667,0,0,0,,0,,1,0,,2,,0,0,0,1.5,,,,1,5.5,20,1,45,0,0,1,0,0,0,0,6,0,0,0,
6306,,,2718658.75,0.5,1,1,0,,1,,2,0,,2,0,0,0,0,2.25,,,,0,2.5,2.5,1,38,0,0,0,0,0,1,0,4,0,0,0,
6307,,,5937325.5,0,1,1,0,,,,2,,,,,,,,,,,,0.4,,,0,45,0,1,1,0,0,0,0,5,0,0,0,
6308,0.1428571,,5527088,0,1,1,0,,0,,1,1,7,2,0,0,0,0,1.5,,,,0.5714286,0.75,3,1,40,0,1,1,0,0,0,0,7,0,0,0,
6320,0.1111111,,2806394.75,0,0,0,0,,1,,3,0,3,2,,0,10,10,1.33333,,,,0.6666667,1.166667,4.833333,1,43,0,1,0,1,0,0,0,9,0.16,0,0,
6321,0.2,,2152515.75,0.2,1,0,0,,,,4,0,,2,,0,0,0,1,,,,0.6,1,8,1,48,0,1,1,0,0,0,0,5,0,0,0,
6322,0.4285714,,2415890.75,0.1428571,1,0,0,,0,,1,1,,2,,,20,0,1,,,,0.7142857,0.5,5,1,50,0,1,0,1,0,0,0,7,0.28,0,1,
6323,,,707497.8125,0,1,1,0,,,,0,,,,,,,,,,,,0,,,,70,0,0,0,0,0,1,0,1,0,0,0,
6324,,,2073286,0,1,1,0,,0,,0,0,,2,,0,2,0,2,,,,0.3333333,0.5,2,1,33,0,0,1,0,0,0,0,3,0.42,0,0,
6325,0.3333333,,2510074.75,0,0,0,0,,0,,1,0,,2,,0,17,0,2,,,,0.3333333,1.05,5,1,67,0,1,1,0,0,0,0,3,0.34,0,0,
6326,,200,2741188.5,0,1,1,0,,2,,3,0,,2,0,0,24,0,2,,,,0.3333333,2.55,2.9,,37,0,1,0,1,0,0,0,6,0,0,0,
6328,0.1666667,463,3512931.25,0,1,0,0,,0,,2,0,,2,,0,0,0,2,,,,0.5,3,3,0,33,0,1,1,0,0,0,0,6,0,0,0,0
6339,,,2603639.25,0,1,1,0,,,,1,,,,,,,,,,,,0,,,,60,0,0,0,0,0,1,0,2,0,0,0,
6340,,150,2604429.25,0,1,0,0,,0,,0,0,,2,0,0,0,0,1,,,,0.3333333,3,3,1,33,0,1,0,1,0,0,0,3,0,0,0,
6341,,1080,3421076,0,1,0,0,,0,,0,1,6,2,0,0,0,0,2,,,,0.25,1,2,1,75,0,1,0,0,0,1,0,8,0,0,0,
6342,,,2056326,0,1,0,0,,,,0,,,,,,,,,,,,0,,,1,68,0,0,0,0,0,1,0,2,0,0,0,
6343,0.2,,2960499,0,1,0,0,,1,,1,0,,2,,0,0,0,2,,,,0.4,0.75,7,1,49,0,1,1,0,0,0,0,10,0,0,0,
6344,,,2596775.75,0,1,0,0,,1,,3,1,,2,1,0,0,0,2,,,,0.1666667,2,6,1,45,0,1,0,1,0,0,0,6,0,0,0,
6345,0.25,,2374423.5,0,1,1,0,,,,2,,,,,,,,,,,,0.375,,,0,66,0,0,0,0,0,1,0,8,0,0,0,
6346,0.1428571,70,4670924,0,1,1,0,,0,,0,0,3,2,0,0,0,0,2,,,,0.2857143,2,2,1,42,0,1,1,0,0,0,0,7,0,0,0,0
6358,0.1666667,,4656619,0,1,1,0,,,,1,1,,2,1,0,0,0,1.5,,,,0.6666667,3,3.5,1,71,0,1,1,0,0,0,0,6,0,0,0,
6359,,,3321212.75,0,1,1,0,,,,1,0,,2,,0,0,0,2,,,,0.4,3,10,1,42,0,1,1,0,0,0,0,5,0,0,0,
6360,0.2,,2994483.5,0,1,0,0,,,,2,,,,,,,,,,,,0.6,,,,52,0,1,0,1,0,0,0,5,0,0,1,
6361,,,2585554.5,0,0,1,0,,,,1,0,,2,,0,0,0,2,,,,1,6,6,,31,0,1,0,0,0,1,0,1,0,0,0,
6364,,,3580192.75,0,1,0,0,,,,1,0,,2,,0,0,0,2,,,,0.75,4,5,1,55,0,1,0,1,0,0,0,4,0,0,0,0
6365,,,3253398.25,0,1,1,0,,,,0,0,,2,,0,0,0,2,,,,0.4,6,7,1,41,0,1,1,0,0,0,0,5,0,0,0,
6366,0.1428571,,2947718.25,0,1,0,0,,0,,0,0,6,2,1,0,4,0,1.33333,,,,0.7142857,3.583333,5.333333,1,50,0,1,1,0,0,0,0,7,0,0,0,
6368,,,1025629.938,0,1,0,0,,,,1,,,,,,,,,,,,0,,,1,72,0,0,0,0,0,1,0,1,0,0,0,
6377,,,1705201.75,0,1,0,0,,,,2,0,,2,0,0,0,0,2,,,,0,7,7,0,35,0,1,1,0,0,0,0,7,0,0,0,
6378,,,2509740.75,0,0,0,0,,,,3,0,,2,,0,0,0,1,,,,0.3333333,0.15,2,,53,0,1,0,1,0,0,0,3,0,0,0,
6379,,,2797730.25,0,1,1,0,,,,0,0,,2,0,0,0,0,2,,,,0,2,17,1,62,0,1,1,0,0,0,0,6,0,0,0,
