y4_hhid,children_education___output,crop_sales___output,expenditure___output,has_medical_assistance___output,no_food_deficiency___output,crop_diversification___policy,has_bank_account___policy,has_borrowed___policy,has_hired_workers___policy,months_hired_workers___policy,number_of_animals_owned___policy,number_of_hired_workers___policy,number_of_ploughs_owned___policy,owns_land_certificate___policy,quantity_of_fertilizers_used___policy,quantity_of_pesticides_used___policy,uses_credit___policy,uses_irrigation___policy,attended_school,distance_to_road,distance_to_market,household_head_age,household_head_is_divorced,household_head_is_male,household_head_is_monogamous,household_head_is_polygamous,household_head_is_separated,household_head_is_widowed,household_head_never_married,household_size,land_surface,literacy,lives_in_arusha,lives_in_daressalaam,lives_in_dodoma,lives_in_geita,lives_in_iringa,lives_in_kagera,lives_in_kaskazinipemba,lives_in_kaskaziniunguja,lives_in_katavi,lives_in_kigoma,lives_in_kilimanjaro,lives_in_kusinipemba,lives_in_kusiniunguja,lives_in_manyara,lives_in_mara,lives_in_mbeya,lives_in_mjinimagharibi,lives_in_morogoro,lives_in_mtwara,lives_in_mwanza,lives_in_njombe,lives_in_pwani,lives_in_rukwa,lives_in_ruvuma,lives_in_shinyanga,lives_in_simiyu,lives_in_singida,lives_in_tabora,lives_in_tanga,rural_household,weight,latitude,longitude
2103,1,280000,2652689.25,0.25,1,5,0,0,,0,,,0,0,0,0,0,0,1,1,5,49,0,0,0,0,0,1,0,4,8.1,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3102.36,-1.581036939,30.96686855
2110,,218000,2176142.75,0,1,3,0,0,,0,,,0,0,0,0,0,0,0.5,1,6,68,0,1,1,0,0,0,0,2,1.1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3102.36,-1.581036939,30.96686855
2108,0,1470000,3221781.5,0.4,1,10,0,0,0,0,1,,0,0,0,0,0,0,0,0,3,44,0,1,0,0,0,0,0,5,1.63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3102.36,-1.581036939,30.96686855
6096,0,44999,10461878,0.75,0,,1,0,1,0,6,60,0,0,9000,0,1,0,0.5,1,35,54,0,0,0,0,1,0,0,4,1.79,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2582.025,-1.261614267,31.85183296
6099,1,65000,2045486.875,0.5,1,3,1,0,,0,,,0,0,0,0,1,0,1,1,35,58,0,0,0,0,1,0,0,2,0.77,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2582.025,-1.261614267,31.85183296
6093,,,762690.9375,1,1,3,0,0,,0,,,0,0,150,0,1,0,1,0,7,66,0,0,0,0,1,0,0,1,0.08,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2582.025,-1.261614267,31.85183296
6092,1,28800,2328840,0.6666667,0,5,0,1,0,0,9,,0,0,0,0,0,0,1,0,20,46,0,0,0,0,1,0,0,3,0.29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2582.025,-1.261614267,31.85183296
6095,0,55000,3431345.75,0.1428571,0,8,0,0,1,0,56,30,0,0,0,0,0,0,0.5714286,0,23,60,0,1,1,0,0,0,0,7,1.16,0.4285714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2582.025,-1.261614267,31.85183296
6094,0.5,30000,3944267,0.1666667,0,16,0,0,0,0,10,,0,0,1200,0,0,0,1,0,12,65,0,0,0,0,0,1,0,6,0.28,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2582.025,-1.261614267,31.85183296
6098,0.5,43000,2703246.25,0.1666667,0,8,0,0,0,0,53,,0,0,500,0,1,1,0.6666667,3.5,6.166667,34,0,1,1,0,0,0,0,6,0.15,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2582.025,-1.261614267,31.85183296
6097,0,396000,1769869.25,0,0,6,0,0,1,0,,22,0,0,0,0,0,0,0,0,22,80,0,0,0,0,0,1,0,2,0.71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2582.025,-1.261614267,31.85183296
2126,0.6666667,21500,3028058,0.4,1,5,0,0,0,0,1,,0,0,0,0,0,0,0.4,2,4,40,0,1,1,0,0,0,0,5,0.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2542.19,-1.572397888,31.51138039
2122,,491000,1855676.125,0,1,11,0,0,1,0,,22,0,0,0,0,0,0,1,0.5,1,39,0,1,0,0,1,0,0,1,0.57,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2542.19,-1.572397888,31.51138039
2127,0.3333333,80000,4055065.25,0.6,1,11,0,0,1,0,3,12,0,0,0,0,0,0,0.6,0.25,0.75,38,0,1,1,0,0,0,0,5,4.68,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2542.19,-1.572397888,31.51138039
2125,0.3333333,760000,3950189.5,0.6,1,18,0,0,1,0,16,146,0,0,1010,1,0,0,0.6,0.3333333,50,34,0,1,1,0,0,0,0,5,1.74,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2542.19,-1.572397888,31.51138039
2124,0.6,749000,3910999.75,0.2857143,0,28,0,0,1,2,15,0,0,1,220,0,1,0,0.8571429,1.3,0.7,39,0,1,1,0,0,0,0,7,3.76,0.7142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2542.19,-1.572397888,31.51138039
2128,,,796275.25,0,1,7,0,0,,0,,,0,0,0,0,0,0,0.5,2,50,50,0,0,0,0,0,1,0,2,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2542.19,-1.572397888,31.51138039
2123,0.5,516000,2456889.75,0.4,1,15,0,0,1,0,7,5,0,0,120,2,0,0,0.8,0.75,1.5,77,0,1,1,0,0,0,0,5,1.2,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2542.19,-1.572397888,31.51138039
2121,0.3333333,475000,6808207.5,0.5,1,6,0,0,,0,,,0,0,500,10,0,1,0.6666667,2,3.5,44,0,1,1,0,0,0,0,6,1.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2542.19,-1.572397888,31.51138039
6112,0.5,140500,4192926.5,0.25,0,29,0,0,0,0,36,,0,0,0,0,0,0,0.625,0.4,2.15,42,0,1,0,1,0,0,0,8,1.25,0.375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3045.332,-1.417564587,31.48875425
6118,,407400,1606598,1,1,6,0,0,0,0,16,,0,0,0,0,0,0,1,0.5,4,52,0,0,0,0,0,1,0,2,0.87,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3045.332,-1.417564587,31.48875425
6116,0.3333333,129100,9750490,1,0,19,0,1,1,0,22,0,0,0,50,0,1,0,0.6666667,0,2,45,0,0,0,0,0,1,0,6,1.58,0.6666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3045.332,-1.417564587,31.48875425
6115,,242000,3420786.25,0,1,11,0,0,0,0,5,,0,0,0,0,0,0,0.5,0,2,60,0,0,1,0,0,0,0,2,3.12,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3045.332,-1.417564587,31.48875425
6111,1,415500,2530448.75,0.6666667,1,19,0,0,0,0,31,,0,0,0,0,0,0,1,0,3,63,0,1,1,0,0,0,0,3,1.32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3045.332,-1.417564587,31.48875425
6117,0.4,144000,4073233.5,0.7142857,0,21,0,0,0,0,10,,0,0,0,0,1,0,0.5714286,0,2,40,0,1,0,1,0,0,0,7,1.9,0.5714286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3045.332,-1.417564587,31.48875425
6113,,,578764.9375,0,1,6,0,0,,0,,,0,,0,0,0,0,0,0.2,5,70,0,1,0,0,1,0,0,1,0.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3045.332,-1.417564587,31.48875425
6114,0,50000,1651201.75,0.6666667,0,9,0,0,,0,,,0,0,5,0,0,0,0.3333333,0,3,30,0,1,1,0,0,0,0,3,0.38,0.3333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3045.332,-1.417564587,31.48875425
2143,0.6666667,,2103289.5,0,1,7,0,0,0,0,16,,0,0,0,0,0,0,0.6,8,8,45,0,1,1,0,0,0,0,5,0.27,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,806.4879,-1.680202103,31.72050734
2140,0,180000,3164752.75,0.3333333,1,16,0,0,0,0,28,,0,0,0,0,0,0,1,3,4,56,0,1,0,1,0,0,0,6,1.42,0.8333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,806.4879,-1.680202103,31.72050734
2145,0.6666667,40000,5641958,0.4,0,13,0,0,0,0,2,,0,1,330,0,0,0,0.8,3.25,1.75,39,0,1,1,0,0,0,0,5,0.76,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,806.4879,-1.680202103,31.72050734
2146,0.6666667,2171500,4868581,0,1,16,0,0,1,0,21,0,0,0,3000,0,1,0,1,44.33333,49.66667,50,0,1,0,0,1,0,0,4,3.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,806.4879,-1.680202103,31.72050734
2144,0.6,17500,2018928.25,0.2857143,1,9,0,0,0,0,5,,0,1,250,0,0,0,0.5714286,2,15,53,0,1,1,0,0,0,0,7,2,0.2857143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,806.4879,-1.680202103,31.72050734
2142,1,127999,1504933.625,0,1,,0,0,,0,,,0,0,0,0,0,0,0.6666667,0.5,2,65,0,1,0,0,1,0,0,3,0.6,0.3333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,806.4879,-1.680202103,31.72050734
2141,0,25000,3311302.5,0.5,0,6,0,0,,0,,,0,1,0,0,0,0,0.5,3,1,21,0,1,1,0,0,0,0,4,0.7,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,806.4879,-1.680202103,31.72050734
2147,1,111000,1781042.125,0.25,0,12,0,0,0,0,80,,0,0,0,0,0,0,1,4,6,32,0,1,1,0,0,0,0,4,1.44,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,806.4879,-1.680202103,31.72050734
6134,0,,2226543.75,0.6666667,1,3,0,0,,0,5,,0,,0,0,0,0,0.6666667,,,30,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4897.016,-2.096406785,31.38167555
6133,0,330000,3516169.75,0,1,4,0,1,1,4,83,0,0,,0,0,1,0,0.5,1.25,4.5,27,0,1,1,0,0,0,0,4,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4897.016,-2.096406785,31.38167555
6131,0.4,1750000,3256584.5,0.5714286,1,3,0,0,0,0,84,,1,,0,0,0,0,0.4285714,8.5,32.5,35,0,1,1,0,0,0,0,7,7.22,0.2857143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4897.016,-2.096406785,31.38167555
6132,0,276000,1725281,0.4,0,2,0,1,1,0,70,8,0,,300,0,1,0,0.4,0,1,33,0,1,0,0,0,0,0,5,3.37,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4897.016,-2.096406785,31.38167555
6136,1,,10838648,0.25,0,,1,,1,6,226,,0,,,,0,,1,,,42,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4897.016,-2.096406785,31.38167555
6130,0,120000,2940058,0.25,0,2,0,0,1,0,45,0,0,,0,0,0,,0.5,0,16,30,0,1,1,0,0,0,0,4,2.6,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4897.016,-2.096406785,31.38167555
6137,0,1632000,6466665.5,0.0833333,1,4,0,1,1,0,41,0,0,0,0,0,1,0,0.25,1.5,4.5,38,0,1,0,1,0,0,0,12,57.6,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4897.016,-2.096406785,31.38167555
6135,0,,5738333,0.25,0,2,0,0,,0,,,0,,0,0,1,0,0.75,0,24,43,0,1,0,1,0,0,0,4,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4897.016,-2.096406785,31.38167555
2161,0,10000,1946603.375,0.2,0,12,0,0,,0,,,0,0,0,0,0,0,0.4,1.5,6,77,0,1,0,0,0,0,0,5,0.05,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2824.656,-2.041003797,31.51835863
2159,0.625,50000,4004064.25,0,0,9,0,0,0,0,3,,0,0,0,0,0,0,0.7,1,0,35,0,1,1,0,0,0,0,10,2.5,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2824.656,-2.041003797,31.51835863
2162,,50000,1264579.25,0.3333333,0,9,0,0,,0,,,0,0,0,0,0,0,0,5,10,55,0,1,0,1,0,0,0,3,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2824.656,-2.041003797,31.51835863
2160,0.5,15000,3462824,0,0,11,0,0,,0,,,0,0,0,0,0,0,1,0,4,43,0,1,1,0,0,0,0,6,0.75,0.8333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2824.656,-2.041003797,31.51835863
2163,,,3460009.75,0,1,,1,,,0,,,0,,,,0,,1,,,25,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2824.656,-2.041003797,31.51835863
2165,0.6666667,105000,11314450,0,1,11,0,0,1,6,51,,0,0,600,0,0,0,0.75,9.166667,10.66667,44,0,1,1,0,0,0,0,8,2.04,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2824.656,-2.041003797,31.51835863
2166,,43000,1113814.75,0.3333333,0,5,0,0,,0,,,0,0,0,0,0,0,0.6666667,0,0.5,57,0,0,0,0,0,1,0,3,5,0.3333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2824.656,-2.041003797,31.51835863
2164,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.041003797,31.51835863
6154,,6000,4836942,0.5,1,8,0,0,0,0,9,,0,0,0,0,0,0,1,0,1,29,0,1,1,0,0,0,0,2,0.14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2754.039,-1.802502818,31.55109158
6155,1,2045000,4879487,0.2,1,15,1,0,0,0,31,,0,0,0,0,0,0,1,0,4.333333,59,0,1,1,0,0,0,0,5,0.62,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2754.039,-1.802502818,31.55109158
6150,,210000,2552414.5,0,0,11,0,0,1,0,,0,0,0,450,4,0,0,0.5,0.1,3,79,0,0,0,1,0,0,0,2,0.85,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2754.039,-1.802502818,31.55109158
6149,1,343000,3111048.5,0,1,9,0,0,1,0,,73,0,0,0,0,0,0,1,0.5,1,57,0,1,0,0,0,0,1,3,1.28,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2754.039,-1.802502818,31.55109158
6156,0.6,25000,3726840.5,0.1428571,1,19,0,0,0,0,12,,0,0,0,0,0,0,0.7142857,0.15,5,59,0,0,0,0,0,1,0,7,0.64,0.4285714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2754.039,-1.802502818,31.55109158
6153,1,332000,6154033.5,0.1666667,1,12,0,1,1,0,14,2,0,0,6000,2,1,0,1,0.5,3,41,0,1,1,0,0,0,0,6,1.86,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2754.039,-1.802502818,31.55109158
6152,1,1910000,8836570,0.375,1,16,1,0,1,0,4,11,0,0,80,0,0,0,1,0.2166667,1.916667,72,0,1,1,0,0,0,0,8,4.25,0.875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2754.039,-1.802502818,31.55109158
6151,1,210000,2567867.5,0,1,14,0,0,,0,,,0,,0,0,0,0,1,0,2.75,67,0,0,0,0,0,1,0,3,1.26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2754.039,-1.802502818,31.55109158
2180,1,12600,3987396.5,0.1666667,1,11,0,0,0,0,10,,0,0,0,0,0,0,0.8333333,0.75,1.25,45,0,1,1,0,0,0,0,6,0.7,0.8333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3158.122,-1.595455321,31.64014714
2181,,818000,4902625.5,0.25,1,9,1,0,1,0,,130,0,0,0,0,0,0,0.5,1,1,49,0,1,1,0,0,0,0,4,1.34,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3158.122,-1.595455321,31.64014714
2185,,40000,5113100,0.2,1,10,1,0,1,0,15,6,0,0,0,0,0,0,0.8,0.75,0.75,63,0,1,0,0,1,0,0,5,4.81,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3158.122,-1.595455321,31.64014714
2184,0.75,,3035187.75,0.2857143,1,8,0,0,0,0,49,,0,0,0,0,0,0,0.8571429,2,2,62,0,0,0,0,0,1,0,7,0.74,0.7142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3158.122,-1.595455321,31.64014714
2179,,78000,2640404,0.3333333,0,8,0,0,0,0,8,,0,0,0,0,0,0,1,0,0,61,0,1,1,0,0,0,0,3,0.95,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3158.122,-1.595455321,31.64014714
2178,0.25,,7326627.5,0.5,1,,1,1,,0,23,,0,,,,1,,0.5,,,34,0,1,1,0,0,0,0,6,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3158.122,-1.595455321,31.64014714
2183,0,,2063386.25,0.5,1,,0,1,,0,2,,0,,,,1,,0.5,,,34,0,0,0,0,1,0,0,2,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3158.122,-1.595455321,31.64014714
2182,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.595455321,31.64014714
6173,0,7000,406057.5,0,0,2,0,1,,0,,,0,,0,0,0,0,0,2,15,23,0,1,1,0,0,0,0,3,0.78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5765.828,-2.788890026,31.43539558
6171,0,90000,2415288.5,0.2,1,8,1,0,,0,,,0,0,0,0,1,0,1,4,6.5,50,0,0,0,0,0,1,0,5,1.44,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5765.828,-2.788890026,31.43539558
6170,0.2,,1681969.125,0.1666667,1,6,0,1,,0,,,0,0,0,0,0,0,0.5,0,2,32,0,0,0,0,0,1,0,6,0.43,0.1666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5765.828,-2.788890026,31.43539558
6172,0.4285714,41000,4287320,0.0833333,1,11,0,0,1,0,2,3,0,0,0,0,0,0,0.75,1,6.5,70,0,1,1,0,0,0,0,12,0.13,0.5833333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5765.828,-2.788890026,31.43539558
6175,0,108000,3011726.5,0.125,0,11,0,0,1,0,16,3,0,0,200,0,1,0,0.125,2.75,8.5,44,0,1,1,0,0,0,0,8,0.55,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5765.828,-2.788890026,31.43539558
6169,0.5714286,,2459174.75,0.5555556,0,3,0,0,1,0,,0,0,0,0,0,0,0,0.6666667,0,1,47,0,0,0,0,0,1,0,9,0.09,0.5555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5765.828,-2.788890026,31.43539558
6174,0,6000,949757.875,0.125,0,8,0,0,,0,,,0,,0,0,0,0,0.25,0.1,3.433333,33,0,1,0,0,0,0,0,8,2.29,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5765.828,-2.788890026,31.43539558
6168,0,36000,3048696.25,0.75,0,0,0,0,,0,,,0,,0,0,0,0,0.5,2,2,32,0,1,1,0,0,0,0,4,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5765.828,-2.788890026,31.43539558
2197,0,702000,4394165.5,0.4,0,3,0,0,1,12,51,0,1,,2075,0,0,0,0.4,3,3,24,0,1,1,0,0,0,0,5,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1299.342,-3.158047879,31.32773606
2203,0,118000,966372.1875,0,1,2,0,0,,0,,,0,0,0,0,0,0,0,3,3,22,0,1,1,0,0,0,0,5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1299.342,-3.158047879,31.32773606
2199,0.3333333,580250,4984369,0.125,1,6,0,1,1,0,32,0,0,0,0,0,0,0,0.75,0.5,0.5,52,0,1,0,1,0,0,0,8,2.86,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1299.342,-3.158047879,31.32773606
2204,0.1666667,25000,2518141,0.125,1,7,0,0,,0,,,0,0,0,0,0,0,0.25,3,3,42,0,1,1,0,0,0,0,8,2.76,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1299.342,-3.158047879,31.32773606
2198,0.25,60000,1464608.25,0,1,2,0,0,,0,,,0,0,0,0,0,0,0.1666667,6,11.5,36,0,1,1,0,0,0,0,6,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1299.342,-3.158047879,31.32773606
2201,0.375,,7059138,0.0909091,1,7,0,0,0,0,20,,0,0,0,0,0,0,0.7272727,0.5,5,54,0,1,1,0,0,0,0,11,2,0.3636364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1299.342,-3.158047879,31.32773606
2200,0.3333333,1300000,20357366,0.1666667,0,6,0,0,1,0,270,3,1,0,8000,2,0,0,0.7222222,0.5,3,43,0,1,0,1,0,0,0,18,33,0.6111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1299.342,-3.158047879,31.32773606
2202,0,72000,1647587,0,1,4,0,0,,0,,,0,0,0,0,1,0,0.4,2,2,29,0,1,0,0,0,0,0,5,8.12,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1299.342,-3.158047879,31.32773606
6191,0,65000,2575650.25,0.7142857,1,2,0,0,0,0,11,,0,0,0,0,0,0,0.1428571,1,12,46,0,1,1,0,0,0,0,7,2.48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1578.639,-2.898701965,30.75142153
6192,,,417084.4688,0,1,2,0,0,1,0,,12,0,0,0,0,0,0,0,0,14,90,0,0,0,0,0,1,0,1,0.24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1578.639,-2.898701965,30.75142153
6195,0,100000,623160.875,0.25,0,8,0,0,,0,,,0,0,0,0,1,0,0.25,3.333333,14,19,0,1,0,0,0,0,0,4,1.58,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1578.639,-2.898701965,30.75142153
