,cluster,crop_sales___output___ethiopia_2015,latitude___ethiopia_2015,longitude___ethiopia_2015,nid,number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,prevent_damage___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015,household_head_is_male___ethiopia_2015,average_temperature___ethiopia_2015,uses_irrigation___policy___ethiopia_2015,has_saved___policy___ethiopia_2015,number_of_droughts___ethiopia_2015,household_head_is_monogamous___ethiopia_2015,number_of_water_storage_pit_owned___policy___ethiopia_2015,literacy___ethiopia_2015,rural_household___ethiopia_2015,quantity_of_improved_seeds_used___policy___ethiopia_2015,attended_school___ethiopia_2015,number_of_axe_owned___policy___ethiopia_2015,number_of_sickle_owned___policy___ethiopia_2015,uses_credit___policy___ethiopia_2015,household_head_is_polygamous___ethiopia_2015,rooting_conditions_:_moderate_constraint___ethiopia_2015,rooting_conditions_:_no_or_slight_constraint___ethiopia_2015,has_borrowed___policy___ethiopia_2015,rooting_conditions_:_very_severe_constraint___ethiopia_2015,increase_in_price_of_inputs___policy___ethiopia_2015,price_rise_of_food_item___policy___ethiopia_2015,percentage_of_damaged_crop___policy___ethiopia_2015,amount_of_assistance_received___policy___ethiopia_2015,household_head_never_married___ethiopia_2015,household_head_is_separated___ethiopia_2015,number_of_pick_axe_owned___policy___ethiopia_2015,owns_land_certificate___policy___ethiopia_2015,has_a_bank_account___policy___ethiopia_2015,crop_diversification___policy___ethiopia_2015,illness_of_household_member___policy___ethiopia_2015,household_head_is_divorced___ethiopia_2015,rooting_conditions_:_mainly_non-soil___ethiopia_2015,heavy_rains_preventing_work___ethiopia_2015,rooting_conditions_:_severe_constraint___ethiopia_2015,household_head_age___ethiopia_2015,variations_in_greenness___ethiopia_2015,household_head_is_widowed___ethiopia_2015,elevation___ethiopia_2015,average_precipitation___ethiopia_2015
46,3,837.0063431565491,14.0859773206,38.9755077144,109.0,0.0,1882.97,100.0,1.0,0.5,6.0,1.0,1.0,1.0,203.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,241.05782682908608,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,64.0,36.0,0.0,1842.0,664.0
47,3,837.0063431565491,14.0859773206,38.9755077144,110.0,0.0,4165.96,100.0,2.0,0.0,5.0,0.0,1.0,1.0,201.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.16666666666667,141.09535498924686,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,63.0,36.0,0.0,1854.0,662.0
48,2,489.76828308131775,13.985946938,38.6492990176,120.0,4.0,24958.4,150.0,2.0,0.7777777777777778,3.0,2.0,1.0,1.0,191.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.222222222222221,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,81.0,36.0,0.0,2079.0,707.0
49,0,454.37487199926943,13.8713387734,38.636690701599996,126.0,27.0,3786.1,75.0,0.0,0.0,6.0,0.0,0.0,1.0,192.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.0,36.0,0.0,2072.0,723.0
50,1,23.91446694732997,14.252706525399999,39.6508902034,168.0,0.0,4885.93,25.0,2.0,0.0,6.0,1.0,1.0,0.0,141.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.82893389465994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,32.0,1.0,2842.0,572.0
51,1,33.48025372626196,14.252706525399999,39.6508902034,173.0,0.0,8823.800000000003,35.0,1.0,0.0,6.0,1.0,1.0,1.0,139.0,0.04,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.04,41.61117248835415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,32.0,1.0,2828.0,575.0
52,1,239.14466947329967,14.252706525399999,39.6508902034,177.0,0.0,3866.23,40.0,0.0,0.0,2.0,1.0,1.0,0.0,141.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.2,34.436832404155155,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,32.0,1.0,2804.0,577.0
53,1,27.740781658902765,14.319217469100002,39.2715992602,186.0,0.0,6038.759999999998,100.0,1.0,0.0,6.0,1.0,1.0,0.0,187.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.625,0.0,2.0,0.0,0.0,0.0,0.0,1.0,41.0,32.0,1.0,2052.0,626.0
54,2,366.8479229720417,14.319217469100002,39.2715992602,188.0,0.0,17006.879999999994,200.0,2.0,0.0,9.0,2.0,1.0,1.0,186.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.77777777777778,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,47.0,32.0,0.0,2053.0,623.0
55,3,90.87497439985388,13.984370506600001,39.5331294187,190.0,0.0,11667.43,62.0,1.0,0.0,5.0,2.0,0.0,1.0,168.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.55,416.1117248835415,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,32.0,0.0,2344.0,604.0
56,3,110.00654795771786,13.984370506600001,39.5331294187,192.0,4.0,12505.169999999998,50.0,1.0,0.0,3.0,1.0,0.0,1.0,168.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.307692307692314,167.87955797025637,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,77.0,32.0,0.0,2340.0,604.0
57,3,100.44076117878588,13.984370506600001,39.5331294187,195.0,0.0,19666.07,200.0,2.0,0.0,8.0,2.0,1.0,1.0,166.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.33333333333334,1434.8680168397982,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0,32.0,0.0,2365.0,601.0
58,3,215.23020252596973,13.984370506600001,39.5331294187,196.0,0.0,12728.19,150.0,1.0,0.0,11.0,2.0,1.0,1.0,166.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,146.3565377176594,0.0,0.0,0.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,47.0,32.0,0.0,2352.0,601.0
59,3,76.52629423145589,13.984370506600001,39.5331294187,198.0,0.0,12386.49,100.0,1.0,0.14285714285714285,4.0,1.0,1.0,1.0,168.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.714285714285715,55.959852656752126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,32.0,0.0,2351.0,606.0
60,3,38.74143645467456,13.984370506600001,39.5331294187,200.0,0.0,7023.0099999999975,50.0,1.0,0.0,4.0,1.0,0.0,1.0,168.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.5,167.40126863130982,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,68.0,32.0,0.0,2326.0,604.0
61,3,113.83286266929063,13.984370506600001,39.5331294187,201.0,0.0,16857.920000000002,175.0,2.0,0.0,5.0,4.0,0.0,1.0,167.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.25,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,66.0,32.0,0.0,2342.0,601.0
62,2,478.28933894659934,13.8014265472,39.6182529669,209.0,0.0,12421.82,100.0,2.0,0.125,7.0,0.0,1.0,1.0,190.0,0.16666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,68.875,860.9208101038789,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,74.0,32.0,0.0,2068.0,609.0
63,2,17.218416202077574,13.8014265472,39.6182529669,211.0,0.0,11607.23,100.0,1.0,0.42857142857142855,3.0,0.0,1.0,1.0,187.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,52.42857142857143,550.0327397885893,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,72.0,32.0,0.0,2062.0,605.0
64,2,100.44076117878588,13.8014265472,39.6182529669,212.0,0.0,7963.150000000002,100.0,0.0,0.0,4.0,1.0,1.0,1.0,187.0,0.125,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,85.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,32.0,0.0,2062.0,605.0
65,2,23.91446694732997,13.895387614,39.7873002106,226.0,7.0,6346.09,0.0,0.0,0.0,4.0,1.0,0.0,1.0,143.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.57142857142857,267.84202981009565,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,79.0,32.0,1.0,2745.0,604.0
66,2,320.45385709422163,13.895387614,39.7873002106,228.0,0.0,7543.629999999999,150.0,2.0,0.0,5.0,2.0,1.0,1.0,145.0,0.2777777777777778,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.27777777777778,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,32.0,0.0,2742.0,603.0
67,3,463.9406587782014,13.895387614,39.7873002106,229.0,5.0,3738.150000000001,38.0,0.0,0.0,2.0,0.0,1.0,1.0,144.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34.22222222222222,133.92101490504783,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,32.0,0.0,2733.0,603.0
68,2,248.71045625223167,13.895387614,39.7873002106,230.0,0.0,4534.6799999999985,38.0,0.0,0.0,4.0,1.0,1.0,1.0,142.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,32.0,0.0,2747.0,606.0
69,3,463.9406587782014,13.895387614,39.7873002106,235.0,23.0,10378.740000000002,75.0,2.0,0.0,6.0,3.0,1.0,0.0,144.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.111111111111114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,32.0,0.0,2731.0,603.0
70,3,229.57888269436768,13.234957733599998,39.1634392625,236.0,0.0,26442.5,100.0,1.0,0.0,8.0,1.0,1.0,1.0,213.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,46.0,35.0,0.0,1785.0,639.0
71,1,501.72551655498273,13.234957733599998,39.1634392625,238.0,0.0,36984.26000000002,150.0,1.0,0.125,4.0,1.0,1.0,0.0,216.0,0.07142857142857142,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,10.375,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,3.0,0.0,0.0,0.0,0.0,0.0,59.0,35.0,1.0,1792.0,642.0
72,1,631.3419274095113,13.234957733599998,39.1634392625,239.0,0.0,32317.43,110.0,2.0,0.15384615384615385,7.0,2.0,1.0,1.0,216.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28.461538461538463,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,35.0,1.0,1794.0,642.0
73,3,430.46040505193946,13.234957733599998,39.1634392625,240.0,0.0,18616.800000000007,160.0,1.0,0.25,4.0,1.0,0.5,0.0,216.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.125,0.0,2.0,0.0,1.0,0.0,0.0,0.0,51.0,35.0,0.0,1773.0,642.0
74,3,344.3683240415516,13.234957733599998,39.1634392625,241.0,0.0,27039.980000000003,150.0,2.0,0.14285714285714285,6.0,2.0,1.0,1.0,216.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,22.642857142857146,0.0,0.0,0.0,0.0,0.875,0.0,2.0,0.0,0.0,0.0,0.0,0.0,59.0,35.0,0.0,1810.0,642.0
75,3,682.9971760157439,13.234957733599998,39.1634392625,242.0,0.0,26404.07,112.0,3.0,0.2857142857142857,3.0,2.0,1.0,1.0,216.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,35.0,0.0,1772.0,642.0
76,3,373.0656843783476,13.234957733599998,39.1634392625,243.0,0.0,18704.56,125.0,0.0,0.1111111111111111,5.0,1.0,1.0,1.0,214.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,35.0,0.0,1804.0,642.0
77,3,1143.1115200823724,13.234957733599998,39.1634392625,244.0,0.0,19132.88,217.0,2.0,0.18181818181818185,4.0,2.0,1.0,1.0,222.0,0.0,0.0,13.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,41.0,35.0,0.0,1784.0,641.0
78,3,143.48680168397982,13.234957733599998,39.1634392625,245.0,0.0,13923.35,150.0,0.0,0.3333333333333333,5.0,2.0,1.0,1.0,222.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,35.0,0.0,1775.0,641.0
79,3,231.9703293891007,13.234957733599998,39.1634392625,246.0,0.0,27686.929999999997,150.0,1.0,0.0,5.0,3.0,1.0,1.0,222.0,0.0625,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.25,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,35.0,0.0,1758.0,643.0
80,1,405.11107008776963,13.282024021600002,39.4405203839,259.0,0.0,11358.52,0.0,0.0,0.0,3.0,0.0,0.0,0.0,182.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,33.375,1865.3284218917374,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,50.0,35.0,1.0,2224.0,570.0
81,3,1300.9470019347505,13.282024021600002,39.4405203839,260.0,0.0,21973.22,150.0,2.0,0.1,7.0,0.0,0.0,1.0,182.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,69.5,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,55.0,35.0,0.0,2231.0,572.0
82,3,430.46040505193946,13.282024021600002,39.4405203839,261.0,0.0,20752.36,100.0,2.0,0.0,7.0,2.0,0.0,1.0,182.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,40.42857142857143,143.48680168397982,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,35.0,0.0,2213.0,572.0
83,3,272.62492319956164,13.282024021600002,39.4405203839,263.0,0.0,14172.990000000002,100.0,2.0,0.0,7.0,2.0,0.0,1.0,182.0,0.14285714285714285,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16.428571428571427,157.83548185237782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,35.0,0.0,2196.0,570.0
84,3,286.97360336795964,13.282024021600002,39.4405203839,264.0,0.0,27237.0,100.0,1.0,0.0,5.0,2.0,1.0,1.0,182.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,36.41666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,35.0,0.0,2194.0,570.0
85,3,3089.7491295950317,13.282024021600002,39.4405203839,266.0,17.0,22039.86,100.0,3.0,0.0,2.0,0.0,0.0,1.0,182.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,37.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,35.0,0.0,2176.0,570.0
86,3,860.9208101038789,13.282024021600002,39.4405203839,268.0,0.0,21453.7,90.0,2.0,0.0,8.0,2.0,1.0,1.0,187.0,0.08333333333333333,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,47.91666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,35.0,0.0,2146.0,555.0
87,3,3236.105667312692,13.282024021600002,39.4405203839,269.0,2.0,32160.65,170.0,2.0,0.5,8.0,2.0,0.0,1.0,186.0,0.1111111111111111,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,41.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,35.0,0.0,2148.0,560.0
88,3,1870.1113152812038,13.282024021600002,39.4405203839,270.0,0.0,664.1,0.0,0.0,0.0,2.0,0.0,0.0,1.0,186.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,6.293776371308017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1236.856230515906,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,35.0,0.0,2182.0,560.0
89,3,1410.9535498924686,13.01685124,39.3671636164,271.0,0.0,4730.49,50.0,0.0,0.0,9.0,2.0,0.5,1.0,189.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,10.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,29.0,478.28933894659934,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,35.0,0.0,2125.0,599.0
90,1,120.52891341454304,13.01685124,39.3671636164,272.0,0.0,286.79,0.0,0.0,0.0,4.0,0.0,0.0,0.0,189.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,52.66666666666666,789.177409261889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,35.0,1.0,2149.0,599.0
91,3,408.9373847993425,13.01685124,39.3671636164,273.0,0.0,1622.97,25.0,0.0,0.0,7.0,1.0,0.0,1.0,184.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,1444.9120929576768,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,35.0,0.0,2148.0,604.0
92,3,765.262942314559,13.01685124,39.3671636164,274.0,0.0,3484.96,0.0,0.0,0.0,2.0,2.0,0.0,1.0,182.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,468.7235521676674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,35.0,0.0,2170.0,610.0
93,3,741.3484753672292,13.01685124,39.3671636164,275.0,0.0,5130.31,50.0,0.0,0.0,2.0,1.0,0.0,0.0,184.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27.66666666666667,789.177409261889,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,65.0,35.0,0.0,2210.0,604.0
94,3,2204.9138525438234,13.01685124,39.3671636164,276.0,0.0,8098.41,75.0,1.0,0.0,7.0,1.0,1.0,1.0,184.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,25.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,43.625,1284.2068750716196,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,35.0,0.0,2231.0,604.0
95,3,2779.3393486186887,13.01685124,39.3671636164,277.0,0.0,6911.35,111.0,2.0,0.0,8.0,2.0,1.0,1.0,184.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,38.25,1786.4106809655486,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,35.0,0.0,2231.0,604.0
96,3,730.8261099104037,13.01685124,39.3671636164,278.0,0.0,2370.19,25.0,0.0,0.0,2.0,2.0,0.0,1.0,177.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,37.5,468.7235521676674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,35.0,0.0,2297.0,622.0
97,3,932.6642109458687,13.01685124,39.3671636164,279.0,0.0,3130.45,50.0,0.0,0.0,4.0,0.0,1.0,0.0,164.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,11.6,516.5524860623274,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,43.0,35.0,0.0,2307.0,638.0
98,3,765.262942314559,13.01685124,39.3671636164,280.0,0.0,3075.13,50.0,0.0,0.0,5.0,0.0,0.0,0.0,164.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,41.5,478.28933894659934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,35.0,0.0,2339.0,638.0
99,3,1013.9733985667908,13.01685124,39.3671636164,281.0,0.0,4593.7,50.0,0.0,0.0,5.0,0.0,1.0,0.0,169.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,33.2,973.3188047563297,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,38.0,35.0,0.0,2368.0,630.0
100,3,382.6314711572795,12.782626815799999,39.3068867968,283.0,0.0,22832.42,50.0,2.0,0.0,6.0,1.0,1.0,1.0,216.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.846153846153854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,35.0,0.0,1895.0,668.0
101,3,162.61837524184378,12.782626815799999,39.3068867968,285.0,0.0,22467.19,50.0,2.0,0.0,8.0,1.0,0.0,1.0,205.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,47.875,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,35.0,0.0,2019.0,674.0
102,3,40.65459381046095,12.782626815799999,39.3068867968,287.0,0.0,11640.92,100.0,1.0,0.0,6.0,1.0,1.0,1.0,205.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38.0,35.0,0.0,2013.0,674.0
