,cluster,crop_sales___output___ethiopia_2015,latitude___ethiopia_2015,longitude___ethiopia_2015,nid,number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015
1735,2,1410.9535498924686,7.09517484082,36.655301736300004,3219.0,0.0,12273.7,75.0,0.0,4.0,0.0,1.0
1736,2,255.8847963364307,7.9850158110399985,38.1539348643,3221.0,0.0,9598.660000000002,94.0,2.0,2.0,1.0,1.0
1737,2,47.82893389465994,7.9850158110399985,38.1539348643,3224.0,0.0,4885.99,32.0,0.0,6.0,1.0,1.0
1738,2,143.48680168397982,7.9850158110399985,38.1539348643,3227.0,0.0,5763.54,25.0,2.0,7.0,2.0,1.0
1739,2,143.48680168397982,7.9850158110399985,38.1539348643,3230.0,0.0,5986.27,61.0,1.0,6.0,1.0,1.0
1740,3,11813.746671981004,8.07578959014,38.4395969167,3233.0,23.0,9777.76,181.0,0.0,4.0,1.0,1.0
1741,3,1602.269285471108,8.07578959014,38.4395969167,3234.0,40.0,6224.75,111.0,2.0,6.0,1.0,1.0
1742,3,573.9472067359193,8.07578959014,38.4395969167,3237.0,10.0,5709.299999999998,50.0,1.0,5.0,1.0,1.0
1743,0,1147.8944134718386,8.07578959014,38.4395969167,3238.0,3.0,2324.2000000000007,65.0,0.0,3.0,1.0,1.0
1744,0,239.14466947329967,8.07578959014,38.4395969167,3239.0,0.0,383.0,5.0,0.0,2.0,1.0,1.0
1745,0,286.97360336795964,8.07578959014,38.4395969167,3240.0,3.0,5172.6,6.0,0.0,5.0,0.0,1.0
1746,3,573.9472067359193,8.07578959014,38.4395969167,3241.0,6.0,7094.4000000000015,125.0,2.0,10.0,2.0,1.0
1747,3,7174.340084198991,8.07578959014,38.4395969167,3242.0,17.0,6379.6,280.0,2.0,4.0,2.0,1.0
1748,2,2750.1636989429467,7.791209966519999,38.3295082817,3255.0,0.0,9658.63,225.0,2.0,9.0,1.0,1.0
1749,2,2692.7689782693546,7.791209966519999,38.3295082817,3256.0,0.0,26277.5,410.0,2.0,7.0,1.0,1.0
1750,3,2008.8152235757173,7.791209966519999,38.3295082817,3257.0,5.0,7941.5,150.0,4.0,3.0,1.0,1.0
1751,2,4280.689583572064,7.791209966519999,38.3295082817,3258.0,0.0,22403.92,242.0,3.0,8.0,1.0,1.0
1752,3,2678.420298100957,7.791209966519999,38.3295082817,3259.0,12.0,9879.2,100.0,0.0,2.0,1.0,1.0
1753,2,1147.8944134718386,7.791209966519999,38.3295082817,3260.0,0.0,6210.6,100.0,0.0,5.0,1.0,1.0
1754,3,1195.7233473664985,7.791209966519999,38.3295082817,3262.0,13.0,25738.7,400.0,0.0,5.0,1.0,1.0
1755,2,5500.327397885892,7.791209966519999,38.3295082817,3263.0,0.0,25441.7,420.0,2.0,7.0,1.0,1.0
1756,2,645.6906075779092,7.791209966519999,38.3295082817,3264.0,0.0,15351.839999999998,350.0,2.0,6.0,1.0,1.0
1757,2,1458.782483787128,7.791209966519999,38.3295082817,3265.0,0.0,11994.9,210.0,3.0,8.0,1.0,1.0
1758,2,645.6906075779092,7.65816033645,38.0946319154,3266.0,0.0,13495.78,200.0,2.0,8.0,1.0,1.0
1759,2,860.9208101038789,7.65816033645,38.0946319154,3267.0,0.0,6968.77,100.0,2.0,3.0,1.0,1.0
1760,2,463.9406587782014,7.65816033645,38.0946319154,3268.0,0.0,10272.69,140.0,1.0,3.0,0.0,1.0
1761,3,837.0063431565491,7.65816033645,38.0946319154,3269.0,9.0,23212.999999999996,250.0,3.0,8.0,1.0,1.0
1762,2,430.46040505193946,7.65816033645,38.0946319154,3271.0,0.0,6042.9299999999985,100.0,0.0,4.0,1.0,1.0
1763,2,655.2563943568413,7.65816033645,38.0946319154,3272.0,0.0,9244.28,100.0,2.0,2.0,0.0,1.0
1764,2,310.8880703152896,7.65816033645,38.0946319154,3273.0,0.0,17615.41,200.0,0.0,5.0,1.0,1.0
1765,3,1076.1510126298483,7.65816033645,38.0946319154,3274.0,6.0,9713.32,200.0,2.0,5.0,1.0,1.0
1766,3,550.0327397885893,7.65816033645,38.0946319154,3275.0,4.0,11082.88,200.0,2.0,9.0,0.0,1.0
1767,2,502.20380589392937,7.65816033645,38.0946319154,3276.0,0.0,8797.169999999998,200.0,1.0,6.0,2.0,1.0
1768,2,310.8880703152896,7.65816033645,38.0946319154,3277.0,0.0,9980.4,200.0,1.0,8.0,1.0,1.0
1769,1,698.3024348620352,7.405683442210001,38.0810753873,3279.0,0.0,5498.14,40.0,1.0,9.0,1.0,0.0
1770,2,191.31573557863976,7.405683442210001,38.0810753873,3280.0,0.0,10220.39,150.0,2.0,5.0,1.0,1.0
1771,3,2008.8152235757173,7.405683442210001,38.0810753873,3282.0,13.0,7253.71,150.0,2.0,9.0,2.0,1.0
1772,0,286.97360336795964,7.405683442210001,38.0810753873,3284.0,0.0,1985.63,4.0,0.0,7.0,1.0,0.0
1773,0,853.7464700196799,7.405683442210001,38.0810753873,3288.0,0.0,1741.7099999999996,0.0,1.0,6.0,1.0,0.0
1774,3,1757.7133206287529,7.276738375369999,38.1157382755,3289.0,8.0,10457.7,200.0,0.0,5.0,1.0,1.0
1775,2,1339.2101490504785,7.276738375369999,38.1157382755,3290.0,0.0,16794.2,200.0,2.0,4.0,1.0,1.0
1776,2,621.7761406305792,7.276738375369999,38.1157382755,3291.0,0.0,11911.39,150.0,2.0,9.0,1.0,0.0
1777,2,3675.653569804616,7.276738375369999,38.1157382755,3292.0,0.0,17902.9,200.0,1.0,6.0,1.0,1.0
1778,3,107.61510126298487,7.276738375369999,38.1157382755,3293.0,6.0,4894.85,100.0,0.0,4.0,1.0,1.0
1779,2,4735.064455571333,7.276738375369999,38.1157382755,3294.0,0.0,6793.9299999999985,75.0,2.0,5.0,1.0,1.0
1780,3,4127.636995109153,7.276738375369999,38.1157382755,3295.0,14.0,57799.35,535.0,4.0,4.0,1.0,1.0
1781,3,1303.338448629483,7.276738375369999,38.1157382755,3296.0,8.0,12529.45,100.0,2.0,2.0,1.0,1.0
1782,2,1243.5522812611584,7.276738375369999,38.1157382755,3297.0,0.0,3399.25,55.0,1.0,4.0,2.0,1.0
1783,2,1847.6317163507133,7.276738375369999,38.1157382755,3298.0,0.0,12269.9,150.0,2.0,6.0,1.0,1.0
1784,0,252.53677096380449,7.276738375369999,38.1157382755,3299.0,0.0,2646.75,100.0,0.0,7.0,1.0,1.0
1785,2,107.61510126298487,7.276738375369999,38.1157382755,3300.0,0.0,6128.19,100.0,1.0,7.0,1.0,1.0
1786,0,382.6314711572795,8.40007079517,33.938508848000005,3301.0,0.0,2021.79,0.0,0.0,6.0,0.0,0.0
1787,0,62.177614063057916,8.40007079517,33.938508848000005,3302.0,0.0,3265.46,0.0,0.0,6.0,0.0,0.0
1788,0,1470.7397172607932,8.40007079517,33.938508848000005,3303.0,0.0,1763.16,0.0,0.0,1.0,0.0,0.0
1789,0,1243.5522812611584,8.40007079517,33.938508848000005,3304.0,0.0,2083.43,0.0,0.0,2.0,0.0,0.0
1790,0,382.6314711572795,8.40007079517,33.938508848000005,3305.0,0.0,1593.35,0.0,0.0,1.0,0.0,0.0
1791,0,478.28933894659934,8.40007079517,33.938508848000005,3306.0,0.0,2401.9,0.0,0.0,7.0,0.0,0.0
1792,0,956.5786778931987,8.40007079517,33.938508848000005,3307.0,0.0,3097.030000000001,0.0,0.0,1.0,0.0,0.0
1793,0,526.1182728412593,8.40007079517,33.938508848000005,3308.0,0.0,3823.84,0.0,0.0,7.0,0.0,0.0
1794,0,1243.5522812611584,8.40007079517,33.938508848000005,3309.0,0.0,2516.4800000000005,0.0,0.0,2.0,0.0,0.0
1795,0,956.5786778931987,8.40007079517,33.938508848000005,3310.0,0.0,2818.18,0.0,0.0,8.0,0.0,0.0
1796,0,143.48680168397982,8.00671193105,34.5566341877,3314.0,0.0,1627.69,2.0,2.0,2.0,1.0,1.0
1797,1,26.305913642062965,8.00671193105,34.5566341877,3316.0,0.0,5041.31,0.0,2.0,4.0,0.0,1.0
1798,0,86.0920810103879,8.00671193105,34.5566341877,3319.0,0.0,1280.26,0.0,2.0,4.0,1.0,1.0
1799,1,155.4440351576448,8.00671193105,34.5566341877,3320.0,0.0,30725.23,0.0,1.0,3.0,1.0,1.0
1800,0,59.786167368324925,8.39200458575,33.4683567701,3349.0,0.0,1538.54,0.0,0.0,6.0,0.0,0.0
1801,1,43.046040505193936,8.39200458575,33.4683567701,3350.0,0.0,7632.1,0.0,0.0,8.0,0.0,0.0
1802,1,107.61510126298487,8.39200458575,33.4683567701,3353.0,0.0,7976.81,0.0,0.0,8.0,0.0,0.0
1803,0,57.39472067359193,8.39200458575,33.4683567701,3354.0,0.0,2868.2000000000007,0.0,0.0,8.0,0.0,0.0
1804,0,81.30918762092189,8.39200458575,33.4683567701,3355.0,0.0,3444.51,0.0,0.0,7.0,0.0,0.0
1805,1,95.65786778931988,7.258105153480001,35.3135608448,3357.0,0.0,19597.920000000006,0.0,0.0,4.0,0.0,0.0
1806,1,755.6971555356272,7.258105153480001,35.3135608448,3358.0,2.564777327935223,15589.363987884906,0.0,0.0,3.0,0.0,0.0
1807,1,1076.1510126298483,7.258105153480001,35.3135608448,3359.0,0.0,10672.340000000002,0.0,0.0,14.0,1.0,0.0
1808,3,6528.649476621082,7.258105153480001,35.3135608448,3361.0,5.0,23109.64,0.0,0.0,8.0,0.0,0.0
1809,1,526.1182728412593,7.258105153480001,35.3135608448,3362.0,2.0,7286.95,0.0,0.0,6.0,0.0,0.0
1810,3,2989.3083684162457,7.258105153480001,35.3135608448,3363.0,4.0,23982.2,0.0,0.0,8.0,0.0,0.0
1811,1,382.6314711572795,7.258105153480001,35.3135608448,3364.0,0.0,5395.249999999999,0.0,0.0,11.0,0.0,0.0
1812,0,7231.734804872583,7.258105153480001,35.3135608448,3365.0,2.564777327935223,75.61,0.0,0.0,7.0,0.0,0.0
1813,0,2319.703293891007,7.258105153480001,35.3135608448,3367.0,2.0,1448.73,0.0,0.0,6.0,0.0,0.0
1814,1,263.05913642062967,7.226046683280001,35.2944712687,3368.0,0.0,8324.9,0.0,0.0,6.0,0.0,0.0
1815,0,229.57888269436768,7.226046683280001,35.2944712687,3369.0,0.0,434.7,0.0,0.0,3.0,0.0,0.0
1816,0,1372.6904027767405,7.226046683280001,35.2944712687,3370.0,0.0,4215.52,0.0,0.0,3.0,0.0,0.0
1817,3,5017.255165549827,7.226046683280001,35.2944712687,3371.0,4.0,23369.64,0.0,0.0,4.0,0.0,0.0
1818,1,975.7102514510627,7.226046683280001,35.2944712687,3372.0,3.0,14921.38,0.0,0.0,2.0,0.0,0.0
1819,1,1798.3679144392138,7.226046683280001,35.2944712687,3373.0,0.0,8522.38,0.0,0.0,4.0,0.0,0.0
1820,0,1592.7034986921758,7.226046683280001,35.2944712687,3374.0,0.0,1537.6799999999996,0.0,0.0,4.0,0.0,0.0
1821,1,78.91774092618891,7.226046683280001,35.2944712687,3375.0,3.0,11984.22,0.0,0.0,5.0,0.0,0.0
1822,1,712.6511150304332,7.226046683280001,35.2944712687,3376.0,0.0,30674.15,0.0,0.0,3.0,0.0,0.0
1823,1,2233.611212880619,7.226046683280001,35.2944712687,3377.0,0.0,14877.54,0.0,0.0,7.0,0.0,0.0
1824,1,4816.373643192256,7.27442629343,35.2563379766,3378.0,0.0,18291.63,0.0,0.0,7.0,0.0,0.0
1825,0,1095.2825861877127,7.27442629343,35.2563379766,3379.0,0.0,3320.33,0.0,0.0,3.0,0.0,0.0
1826,1,13286.877835936533,7.27442629343,35.2563379766,3380.0,0.0,27763.79,0.0,0.0,8.0,0.0,0.0
1827,0,688.7366480831032,7.27442629343,35.2563379766,3381.0,2.0,2973.48,0.0,0.0,6.0,0.0,0.0
1828,1,4366.781664582453,7.27442629343,35.2563379766,3382.0,0.0,22031.6,0.0,0.0,7.0,0.0,1.0
1829,1,502.20380589392937,7.27442629343,35.2563379766,3383.0,0.0,17100.27,0.0,2.0,3.0,0.0,0.0
1830,1,3539.341108204836,7.27442629343,35.2563379766,3384.0,0.0,8688.77,0.0,0.0,3.0,0.0,0.0
1831,1,2415.3611616803273,7.27442629343,35.2563379766,3385.0,1.0,9624.67,0.0,0.0,5.0,0.0,0.0
1832,1,6688.876405168192,7.27442629343,35.2563379766,3386.0,1.0,11852.37,0.0,0.0,4.0,0.0,0.0
1833,1,7604.80048925093,7.302404869260001,35.1983637711,3393.0,2.0,21008.09,0.0,0.0,4.0,0.0,0.0
1834,0,286.97360336795964,8.19726994714,34.2016617219,3398.0,0.0,2608.56,0.0,0.0,6.0,0.0,0.0
1835,0,143.48680168397982,8.19726994714,34.2016617219,3399.0,0.0,3011.25,0.0,2.0,5.0,1.0,0.0
1836,3,1463.5653771765942,9.36029530834,42.0920688567,3402.0,29.0,14088.4,200.0,0.0,8.0,0.0,1.0
1837,0,21695.20441461775,9.36029530834,42.0920688567,3403.0,2.0,5735.3,250.0,0.0,3.0,0.0,1.0
1838,3,9565.786778931988,9.36029530834,42.0920688567,3404.0,8.0,3880.15,75.0,0.0,8.0,1.0,1.0
1839,0,2008.8152235757173,9.36029530834,42.0920688567,3405.0,10.0,770.45,50.0,0.0,5.0,0.0,1.0
1840,2,15113.943110712542,9.36029530834,42.0920688567,3406.0,0.0,8279.250000000002,150.0,0.0,9.0,1.0,1.0
1841,2,9565.786778931988,9.36029530834,42.0920688567,3407.0,0.0,4323.41,104.0,0.0,5.0,2.0,1.0
1842,3,9565.786778931988,9.36029530834,42.0920688567,3408.0,17.0,3628.45,100.0,0.0,5.0,0.0,1.0
1843,3,6217.761406305793,9.36029530834,42.0920688567,3409.0,17.0,2917.100000000001,50.0,0.0,5.0,0.0,1.0
1844,0,33480.253726261966,9.36029530834,42.0920688567,3410.0,6.0,1651.6,200.0,0.0,7.0,0.0,1.0
1845,3,24153.611616803268,9.36029530834,42.0920688567,3412.0,24.0,4066.35,250.0,0.0,6.0,2.0,1.0
1846,0,5261.182728412593,9.338099111639998,42.099950975300004,3413.0,1.0,3264.600000000001,10.0,0.0,3.0,0.0,1.0
1847,0,2582.7624303116368,9.338099111639998,42.099950975300004,3414.0,0.0,789.45,6.0,0.0,5.0,0.0,1.0
1848,3,22957.888269436768,9.338099111639998,42.099950975300004,3415.0,4.0,13746.3,175.0,0.0,8.0,2.0,1.0
1849,3,22001.309591543573,9.338099111639998,42.099950975300004,3416.0,9.0,12646.499999999998,200.0,2.0,4.0,1.0,1.0
1850,3,16357.495391973698,9.338099111639998,42.099950975300004,3418.0,5.0,4162.7,250.0,0.0,5.0,1.0,1.0
1851,3,13296.443622715462,9.338099111639998,42.099950975300004,3419.0,7.0,10255.200000000004,125.0,0.0,6.0,1.0,1.0
1852,2,28.697360336795963,9.338099111639998,42.099950975300004,3420.0,1.0,6168.1,65.0,0.0,2.0,1.0,1.0
1853,2,18174.994879970778,9.338099111639998,42.099950975300004,3421.0,0.0,11396.5,100.0,0.0,17.0,4.0,1.0
1854,2,16357.495391973698,9.338099111639998,42.099950975300004,3423.0,0.0,3673.5000000000014,40.0,0.0,6.0,3.0,1.0
1855,0,1817.4994879970777,9.338099111639998,42.099950975300004,3424.0,4.0,1499.5,100.0,0.0,3.0,0.0,1.0
1856,0,9565.786778931988,9.37107710036,42.1031932694,3425.0,8.0,998.4,50.0,0.0,5.0,0.0,1.0
1857,3,28697.360336795962,9.37107710036,42.1031932694,3426.0,5.0,7320.6500000000015,200.0,0.0,8.0,3.0,1.0
1858,0,4782.893389465994,9.37107710036,42.1031932694,3427.0,0.0,1915.15,28.0,0.0,6.0,0.0,1.0
1859,2,9565.786778931988,9.37107710036,42.1031932694,3428.0,0.0,7654.9,100.0,0.0,8.0,2.0,1.0
1860,3,9565.786778931988,9.37107710036,42.1031932694,3429.0,7.0,2645.7000000000007,75.0,0.0,7.0,1.0,1.0
1861,0,4782.893389465994,9.37107710036,42.1031932694,3430.0,0.0,919.5,50.0,0.0,5.0,1.0,1.0
1862,3,7652.62942314559,9.37107710036,42.1031932694,3431.0,16.0,5602.399999999999,200.0,0.0,9.0,3.0,1.0
1863,0,9565.786778931988,9.37107710036,42.1031932694,3432.0,0.0,2860.4500000000007,100.0,0.0,4.0,2.0,1.0
1864,3,12435.522812611585,9.37107710036,42.1031932694,3433.0,28.0,4586.0,150.0,0.0,8.0,2.0,1.0
1865,3,10044.076117878587,9.37107710036,42.1031932694,3434.0,16.0,4285.200000000002,50.0,0.0,5.0,2.0,1.0
1866,2,8130.918762092188,9.37107710036,42.1031932694,3435.0,2.0,6021.65,200.0,0.0,7.0,1.0,1.0
1867,3,8130.918762092188,9.31507331624,42.1446521473,3437.0,8.0,7375.11,100.0,0.0,7.0,0.0,0.0
1868,0,4687.235521676675,9.31507331624,42.1446521473,3438.0,9.0,2203.55,0.0,0.0,1.0,0.0,0.0
1869,0,6026.445670727152,9.31507331624,42.1446521473,3439.0,5.0,2665.8,0.0,0.0,4.0,0.0,0.0
1870,0,1674.0126863130981,9.31507331624,42.1446521473,3440.0,0.0,2491.82,0.0,0.0,8.0,0.0,1.0
1871,0,3587.1700420994953,9.31507331624,42.1446521473,3441.0,0.0,1399.6799999999996,100.0,0.0,5.0,0.0,1.0
1872,3,7174.340084198991,9.31507331624,42.1446521473,3442.0,6.0,5450.390000000001,100.0,0.0,1.0,0.0,0.0
1873,3,8322.23449767083,9.31507331624,42.1446521473,3443.0,6.0,7816.67,100.0,0.0,7.0,0.0,1.0
1874,0,1674.0126863130981,9.31507331624,42.1446521473,3444.0,2.0,1898.74,100.0,0.0,1.0,0.0,1.0
1875,0,9613.615712826648,9.31507331624,42.1446521473,3445.0,3.0,3622.89,50.0,0.0,7.0,0.0,1.0
1876,0,1004.4076117878587,9.31507331624,42.1446521473,3446.0,0.0,3688.47,0.0,0.0,2.0,0.0,0.0
1877,0,2678.420298100957,9.31507331624,42.1446521473,3447.0,0.0,2349.36,0.0,0.0,5.0,0.0,0.0
1878,3,12913.81215155818,9.31507331624,42.1446521473,3448.0,10.0,6764.5,150.0,0.0,8.0,0.0,1.0
1879,2,7365.65581977763,9.33726350871,42.2004270507,3449.0,0.0,4474.55,120.0,0.0,6.0,1.0,1.0
1880,0,7293.912418935641,9.33726350871,42.2004270507,3450.0,0.0,5725.049999999997,0.0,0.0,1.0,0.0,0.0
1881,2,11287.628399139749,9.33726350871,42.2004270507,3451.0,0.0,5044.84,30.0,0.0,6.0,1.0,1.0
1882,2,12435.522812611585,9.33726350871,42.2004270507,3454.0,0.0,6251.62,50.0,0.0,8.0,0.0,1.0
1883,2,15424.831181027832,9.33726350871,42.2004270507,3455.0,0.0,14140.63,25.0,1.0,5.0,1.0,1.0
1884,2,6169.932472411132,9.33726350871,42.2004270507,3456.0,0.0,6549.5,25.0,0.0,6.0,1.0,1.0
1885,3,8848.352770512089,9.33726350871,42.2004270507,3457.0,19.0,4853.199999999999,0.0,0.0,7.0,1.0,0.0
1886,3,9876.674849247276,9.33726350871,42.2004270507,3458.0,4.0,8247.490000000002,55.0,0.0,5.0,1.0,1.0
1887,2,7676.54389009292,9.33726350871,42.2004270507,3459.0,0.0,7623.950000000002,50.0,2.0,8.0,2.0,1.0
1888,3,12507.266213453571,9.33726350871,42.2004270507,3460.0,22.0,18162.650000000005,0.0,0.0,7.0,1.0,0.0
1889,3,23268.77633975206,9.33257557657,42.2485029939,3461.0,42.0,12939.3,50.0,2.0,11.0,1.0,0.0
1890,1,1626.1837524184382,9.33257557657,42.2485029939,3462.0,0.0,7978.2,0.0,0.0,8.0,1.0,0.0
1891,3,6260.807446810985,9.33257557657,42.2485029939,3463.0,10.0,15261.609999999995,2.0,1.0,5.0,1.0,0.0
1892,1,4495.919786098036,9.33257557657,42.2485029939,3464.0,0.0,19512.2,0.0,2.0,10.0,1.0,0.0
1893,1,2343.6177608383373,9.33257557657,42.2485029939,3465.0,0.0,5979.169999999999,0.0,1.0,2.0,1.0,0.0
1894,2,6122.103538516472,9.33257557657,42.2485029939,3466.0,0.0,13597.45,50.0,2.0,11.0,4.0,1.0
1895,1,16142.265189447731,9.33257557657,42.2485029939,3467.0,0.0,17084.08,0.0,0.0,3.0,1.0,1.0
1896,1,9996.247183983929,9.33257557657,42.2485029939,3468.0,0.0,16279.65,0.0,2.0,12.0,1.0,0.0
1897,1,11239.799465245087,9.33257557657,42.2485029939,3469.0,0.0,17965.069999999992,0.0,2.0,7.0,1.0,0.0
1898,1,3371.939839573525,9.33257557657,42.2485029939,3470.0,0.0,22922.19,0.0,1.0,9.0,1.0,0.0
1899,1,14791.097806923584,9.33257557657,42.2485029939,3471.0,0.0,13970.999999999998,0.0,1.0,5.0,1.0,0.0
1900,2,11574.602002507705,9.33257557657,42.2485029939,3472.0,0.0,22880.6,50.0,2.0,10.0,1.0,1.0
1901,1,286.97360336795964,9.3102972075,42.1842178725,3473.0,0.0,18074.0,0.0,0.0,6.0,1.0,0.0
1902,1,334.80253726261964,9.3102972075,42.1842178725,3474.0,0.0,9784.7,0.0,0.0,5.0,1.0,0.0
1903,1,1291.3812151558184,9.3102972075,42.1842178725,3475.0,0.0,7828.0999999999985,0.0,0.0,7.0,1.0,0.0
1904,0,621.7761406305792,9.3102972075,42.1842178725,3477.0,0.0,2408.600000000001,0.0,0.0,7.0,1.0,0.0
1905,1,2678.420298100957,9.3102972075,42.1842178725,3478.0,0.0,5258.8,0.0,0.0,5.0,0.0,0.0
1906,0,382.6314711572795,9.3102972075,42.1842178725,3480.0,0.0,4399.9000000000015,0.0,0.0,2.0,1.0,0.0
1907,0,908.7497439985389,9.3102972075,42.1842178725,3483.0,0.0,3770.4,0.0,1.0,2.0,0.0,0.0
1908,1,382.6314711572795,9.3102972075,42.1842178725,3484.0,0.0,3234.5,0.0,2.0,5.0,1.0,0.0
1909,2,13392.101490504785,9.273056333689999,42.132216294,3485.0,0.0,14053.25,50.0,0.0,4.0,1.0,1.0
1910,2,5978.616736832491,9.273056333689999,42.132216294,3487.0,0.0,17634.199999999993,75.0,0.0,6.0,1.0,1.0
1911,2,6696.0507452523925,9.273056333689999,42.132216294,3488.0,0.0,17161.550000000007,50.0,0.0,6.0,1.0,1.0
1912,2,4782.893389465994,9.273056333689999,42.132216294,3490.0,0.0,18589.550000000007,25.0,1.0,3.0,1.0,1.0
1913,1,7413.48475367229,9.273056333689999,42.132216294,3491.0,0.0,7353.7,0.0,0.0,7.0,1.0,1.0
1914,2,14348.680168397981,9.273056333689999,42.132216294,3492.0,0.0,12041.4,50.0,0.0,9.0,1.0,1.0
1915,2,7174.340084198991,9.273056333689999,42.132216294,3493.0,0.0,9053.4,25.0,0.0,7.0,1.0,1.0
1916,1,9565.786778931988,9.273056333689999,42.132216294,3494.0,2.0,15598.3,50.0,0.0,4.0,0.0,0.0
1917,2,7174.340084198991,9.273056333689999,42.132216294,3495.0,0.0,16106.55,75.0,0.0,10.0,1.0,1.0
1918,1,4782.893389465994,9.273056333689999,42.132216294,3496.0,0.0,17867.309999999998,0.0,1.0,5.0,1.0,0.0
1919,0,86.0920810103879,9.26445855436,42.147744116300004,3497.0,0.0,3859.35,0.0,1.0,2.0,1.0,1.0
1920,0,43.046040505193936,9.26445855436,42.147744116300004,3498.0,0.0,37.5,0.0,0.0,1.0,0.0,0.0
1921,2,1686.926498464656,9.26445855436,42.147744116300004,3499.0,0.0,6617.699999999999,100.0,0.0,4.0,0.0,1.0
1922,0,239.14466947329967,9.26445855436,42.147744116300004,3500.0,0.0,347.95,2.0,0.0,1.0,0.0,0.0
1923,0,2726.2492319956164,9.26445855436,42.147744116300004,3501.0,2.0,2678.8,100.0,0.0,5.0,4.0,1.0
1924,2,4113.2883149407535,9.26445855436,42.147744116300004,3502.0,0.0,14976.699999999995,150.0,1.0,10.0,3.0,1.0
1925,0,1279.4239816821535,9.26445855436,42.147744116300004,3503.0,0.0,3595.1,50.0,0.0,5.0,1.0,1.0
1926,2,1523.351544544919,9.26445855436,42.147744116300004,3504.0,0.0,5089.85,60.0,1.0,6.0,2.0,1.0
1927,2,2219.262532712221,9.26445855436,42.147744116300004,3505.0,0.0,13433.05,185.0,2.0,6.0,1.0,1.0
1928,2,3508.2523011733065,9.26445855436,42.147744116300004,3507.0,0.0,9819.2,25.0,1.0,9.0,1.0,1.0
1929,0,1147.8944134718386,9.26445855436,42.147744116300004,3508.0,0.0,3906.85,50.0,0.0,3.0,1.0,1.0
1930,1,143.48680168397982,9.2463064163,42.2173944859,3509.0,0.0,14401.45,0.0,0.0,4.0,0.0,0.0
1931,1,3348.0253726261963,9.2463064163,42.2173944859,3512.0,0.0,40351.9,0.0,0.0,9.0,0.0,0.0
1932,1,2008.8152235757173,9.2463064163,42.2173944859,3513.0,0.0,28471.250000000004,0.0,0.0,8.0,0.0,1.0
1933,1,334.80253726261964,9.2463064163,42.2173944859,3514.0,0.0,12260.100000000002,0.0,0.0,9.0,0.0,0.0
1934,0,5069.866992833953,9.2463064163,42.2173944859,3516.0,0.0,6772.8,3.0,0.0,3.0,0.0,1.0
1935,0,2630.591364206297,9.2463064163,42.2173944859,3520.0,0.0,4378.500000000001,0.0,0.0,6.0,0.0,1.0
1936,1,47.82893389465994,9.551925250750001,41.7853673729,3521.0,0.0,6780.3200000000015,0.0,2.0,3.0,1.0,1.0
1937,1,717.4340084198991,9.551925250750001,41.7853673729,3522.0,0.0,25705.7,0.0,1.0,7.0,0.0,0.0
1938,1,8152.4417823447875,9.551925250750001,41.7853673729,3523.0,0.0,15191.0,0.0,0.0,7.0,1.0,0.0
1939,1,669.6050745252393,9.551925250750001,41.7853673729,3524.0,0.0,18345.100000000006,0.0,1.0,5.0,1.0,0.0
1940,1,4878.551257255313,9.551925250750001,41.7853673729,3525.0,2.0,12170.4,0.0,0.0,4.0,1.0,0.0
1941,2,7174.340084198991,9.551925250750001,41.7853673729,3527.0,1.0,15772.509999999998,2.0,1.0,6.0,1.0,1.0
1942,1,717.4340084198991,9.551925250750001,41.7853673729,3528.0,0.0,9553.95,0.0,0.0,8.0,2.0,1.0
1943,1,478.28933894659934,9.551925250750001,41.7853673729,3529.0,2.0,13745.15,0.0,0.0,3.0,0.0,1.0
1944,1,878.6175156449029,9.551925250750001,41.7853673729,3530.0,1.0,8467.9,0.0,0.0,4.0,1.0,0.0
1945,1,1100.0654795771786,9.551925250750001,41.7853673729,3531.0,0.0,10184.8,0.0,0.0,4.0,1.0,1.0
1946,1,215.23020252596973,9.47303240515,41.7186492241,3533.0,0.0,7589.0999999999985,0.0,0.0,5.0,0.0,0.0
1947,0,239.14466947329967,9.47303240515,41.7186492241,3534.0,0.0,2972.7500000000005,0.0,0.0,6.0,2.0,0.0
1948,1,32.523675048368766,9.47303240515,41.7186492241,3535.0,0.0,5279.700000000002,0.0,0.0,2.0,1.0,0.0
1949,1,334.80253726261964,9.47303240515,41.7186492241,3536.0,0.0,5102.249999999999,0.0,0.0,5.0,1.0,0.0
1950,1,310.8880703152896,9.47303240515,41.7186492241,3537.0,0.0,7282.250000000001,0.0,0.0,5.0,2.0,0.0
1951,1,239.14466947329967,9.47303240515,41.7186492241,3538.0,0.0,6508.549999999998,0.0,0.0,6.0,1.0,0.0
1952,1,956.5786778931987,9.47303240515,41.7186492241,3539.0,0.0,5924.049999999998,0.0,1.0,7.0,1.0,0.0
1953,1,71.74340084198991,9.47303240515,41.7186492241,3540.0,0.0,9793.2,0.0,0.0,6.0,2.0,0.0
1954,1,239.14466947329967,9.47303240515,41.7186492241,3541.0,0.0,9584.85,0.0,0.0,6.0,1.0,0.0
